Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,7.6,9.4,11.2,12.4,12.7,16.5,28.2,34.3,38.1
1972,4.6,6.3,7.1,10.2,12.4,17.3,26.4,36.3,59.7
1973,9.9,13.2,13.2,13.2,16.8,18.8,22.6,31.7,32.0
1975,7.9,10.4,10.7,15.0,19.0,19.6,24.9,35.3,49.0
1976,6.3,8.1,10.4,12.4,16.8,19.0,26.9,26.9,36.3
1977,5.3,7.6,7.9,7.9,8.9,11.4,21.3,37.6,40.1
1978,3.6,5.7,6.0,8.1,11.8,13.3,17.3,19.0,25.8
1979,4.4,7.8,10.9,13.4,21.4,25.1,42.8,52.0,60.1
1980,2.7,4.6,5.7,9.3,17.1,18.8,25.6,39.2,61.2
1981,7.3,10.6,13.0,15.2,15.6,15.9,33.3,41.0,42.4
1982,2.9,3.8,5.0,8.5,16.0,25.9,49.4,75.5,81.0
1983,3.7,5.7,8.0,12.3,16.1,24.1,24.4,24.7,27.7
1984,4.8,6.1,6.7,7.9,12.5,20.4,34.1,42.8,45.2
1985,1.3,2.6,3.9,7.6,12.0,13.9,22.3,31.7,39.7
1986,4.5,5.7,7.0,9.8,10.9,15.1,23.7,29.8,51.9
1987,3.1,4.6,4.6,7.0,12.4,17.9,,,51.4
1988,2.2,4.3,5.4,8.9,10.8,19.3,34.0,36.6,38.4
1989,5.2,8.4,8.7,9.9,13.3,15.1,31.0,35.2,35.2
1990,5.8,9.5,12.4,22.7,26.4,27.2,32.6,48.6,52.4
1991,1.6,3.1,4.3,6.0,11.1,14.6,26.2,37.4,40.0
1992,4.8,7.0,8.4,11.1,11.6,13.6,19.8,31.8,41.4
1993,6.9,13.7,17.0,17.6,17.8,17.8,21.1,30.3,34.3
1994,6.6,8.2,12.0,19.6,21.7,23.1,36.8,63.9,66.9
1995,6.2,7.5,7.9,11.6,14.2,21.4,44.7,53.1,74.0
1996,4.6,5.9,7.2,11.3,14.4,20.0,25.3,40.4,41.2
1997,2.5,3.0,3.7,4.8,7.1,10.5,12.0,14.4,18.8
1998,7.7,9.1,10.9,12.4,14.5,15.0,19.9,24.7,31.6
1999,5.7,8.2,10.3,13.0,16.4,18.7,34.6,42.2,56.2
