Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,,8.9,11.9,19.6,20.6,26.7,46.0,57.7,58.4
1965,,12.2,14.2,14.7,19.8,23.9,33.5,42.7,46.7
1966,,6.6,8.1,8.9,10.9,20.8,32.3,32.3,40.6
1967,,10.2,10.2,10.7,16.5,24.9,34.0,37.8,45.2
1968,9.4,11.9,17.8,30.2,49.0,53.3,64.8,67.3,67.3
1969,8.1,10.2,13.7,20.1,23.9,29.2,31.0,41.1,41.9
1970,7.6,12.7,13.0,13.7,19.8,32.5,39.4,39.4,50.5
1971,5.1,6.6,8.1,8.9,14.2,20.6,29.2,34.3,38.4
1972,10.9,10.9,10.9,16.0,21.6,27.4,30.5,31.2,41.4
1973,7.4,9.7,10.9,14.0,25.7,31.7,36.3,40.1,46.7
1974,6.1,11.4,15.0,25.7,34.8,50.0,66.5,82.5,83.6
1975,14.7,15.5,20.8,25.9,33.0,37.6,54.9,61.7,61.7
1976,8.9,10.9,12.4,19.0,19.0,20.1,23.1,31.0,43.7
1977,10.9,17.3,19.8,30.2,30.7,31.7,44.7,50.3,50.3
1979,8.3,15.3,19.6,23.8,23.8,23.8,24.0,35.6,36.4
1980,4.8,9.2,11.9,13.1,22.6,30.0,30.4,32.3,33.0
