Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,6.1,8.1,8.6,9.9,11.9,12.2,21.8,27.2,27.4
1971,10.9,12.2,12.7,15.5,18.5,26.4,30.7,31.0,33.5
1972,5.8,6.9,7.4,8.6,10.9,13.5,20.1,21.1,23.9
1973,8.9,14.7,17.3,19.8,27.7,27.7,31.5,31.5,33.8
1974,4.3,8.4,10.9,17.3,20.6,26.4,32.8,35.3,35.3
1975,11.2,14.7,20.6,29.2,41.1,55.6,73.7,73.7,74.4
1976,7.9,10.4,10.4,10.4,11.4,18.5,25.7,34.5,40.1
1977,10.9,15.2,16.0,17.5,19.3,19.6,21.6,31.5,37.8
1978,5.4,7.7,8.7,9.6,16.6,20.5,26.4,31.4,45.8
1979,5.4,9.5,11.2,17.6,31.5,43.9,45.5,52.4,59.0
1980,6.0,11.0,14.2,15.6,20.0,22.0,38.0,43.4,43.4
1981,7.8,15.0,19.2,21.8,21.9,21.9,35.0,35.2,39.4
1982,5.9,7.7,8.6,12.6,15.4,20.5,36.1,40.6,40.8
1983,4.4,8.8,13.2,20.0,24.8,36.1,45.0,48.2,48.4
1984,14.0,24.2,30.4,30.4,30.5,30.8,35.0,35.0,35.0
1985,9.1,10.6,12.0,12.4,14.4,16.7,22.4,22.7,37.1
1986,6.0,8.1,11.8,12.4,15.4,16.0,25.2,32.7,62.8
1987,8.0,10.4,11.7,14.6,19.0,21.2,25.7,31.7,36.4
1988,,,,,,,,,40.6
1989,13.6,16.0,18.7,22.7,23.7,29.1,46.9,49.7,50.0
1990,7.7,10.0,12.0,14.3,17.5,20.5,41.1,58.9,74.0
