Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1965,2.5,4.6,6.9,11.4,11.4,14.7,39.9,71.4,99.1
1966,3.0,4.6,5.8,7.9,11.9,21.1,45.2,71.4,99.6
1967,2.5,3.8,5.1,7.1,11.4,18.5,42.7,66.5,100.3
1968,3.8,5.6,6.1,9.9,17.3,30.2,68.6,94.7,144.3
1969,2.5,4.1,5.6,9.1,12.4,17.0,45.2,65.8,85.1
1970,1.8,2.8,3.8,6.6,11.4,17.0,29.7,45.0,70.1
1971,5.1,6.9,8.6,10.7,16.0,27.2,64.8,91.9,117.9
1972,10.2,11.4,11.4,11.4,11.4,19.6,43.7,70.9,122.2
1973,2.8,5.6,6.6,10.2,12.7,14.7,32.5,55.1,72.6
1974,5.1,5.3,5.6,6.1,8.4,13.7,33.0,53.6,95.8
1975,4.1,4.8,7.1,12.7,15.5,18.0,32.8,57.7,96.8
1976,5.1,5.8,7.9,11.4,13.2,23.1,37.1,56.1,77.2
1977,2.3,4.3,6.1,9.1,10.2,15.5,39.6,56.6,86.6
1978,4.1,6.7,8.0,8.4,13.2,21.7,52.1,59.1,83.2
1979,2.4,4.7,7.1,9.3,11.0,18.7,51.8,94.2,136.3
1980,3.9,5.8,7.3,11.4,14.6,19.2,45.2,84.5,109.9
1981,6.6,6.8,7.6,10.6,18.1,26.0,50.6,78.5,127.4
1982,2.9,4.1,4.9,5.9,9.5,17.3,43.7,68.9,88.5
1983,3.4,4.2,5.5,8.5,14.0,20.4,45.1,82.3,137.9
1984,3.9,6.1,6.5,7.6,10.8,20.2,42.3,73.8,116.7
1985,3.2,4.3,6.4,12.2,16.7,18.2,37.2,52.1,69.8
1986,5.9,9.0,9.2,11.0,14.8,27.0,60.1,80.2,135.9
1987,2.7,3.4,4.0,6.0,8.7,12.7,23.7,40.4,60.3
1988,2.7,4.1,6.1,8.8,12.0,16.8,36.3,54.0,69.6
1989,4.0,6.3,8.8,11.6,14.9,20.7,50.3,96.2,132.5
1990,4.4,6.0,8.8,10.0,11.8,21.8,43.3,59.1,101.0
1993,5.9,7.2,8.4,11.3,18.8,23.2,29.0,40.3,59.6
1994,3.7,4.6,5.9,10.1,12.2,20.9,36.6,47.5,71.5
1995,3.2,4.9,6.6,10.6,18.4,23.5,36.3,67.3,106.2
1996,6.3,8.6,9.8,12.3,13.0,17.2,32.7,53.2,70.8
1997,4.9,5.8,8.4,12.5,15.7,23.9,56.6,78.5,108.1
1998,9.6,11.2,12.0,12.6,13.4,16.1,31.5,50.3,89.0
1999,2.8,4.2,5.0,7.2,9.6,16.3,41.1,65.2,80.9
2000,2.8,4.4,5.8,7.4,13.9,24.5,44.5,45.8,52.9
2001,3.6,4.4,5.4,6.2,8.6,16.5,38.5,56.6,62.6
2002,3.0,4.4,6.4,9.0,10.5,15.3,33.3,61.9,117.0
2003,3.0,5.0,6.0,7.4,14.0,,,,142.6
2004,4.0,5.4,5.6,7.4,10.9,16.3,32.5,49.5,77.9
2005,3.6,4.7,5.9,7.6,11.2,20.9,49.1,80.9,118.8
2006,4.7,7.3,8.5,12.1,13.2,22.0,45.2,80.8,111.0
2007,2.6,4.8,6.3,12.4,17.0,27.5,63.2,103.1,137.9
