Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,7.6,12.4,13.0,15.7,17.3,20.8,32.5,57.7,74.7
1974,7.6,12.2,13.5,16.0,21.3,32.3,51.6,53.6,85.9
1975,10.2,14.0,15.7,16.5,18.0,20.8,34.0,35.1,36.6
1976,9.1,10.9,12.7,15.5,18.5,18.5,27.2,45.0,53.8
1977,10.2,15.2,17.8,23.6,24.1,24.1,29.7,39.4,40.9
1979,5.4,7.7,9.2,13.6,19.3,28.5,68.0,82.0,82.0
1980,5.7,9.6,11.4,12.9,13.9,16.8,20.7,27.0,37.6
1981,3.9,6.2,7.6,11.9,20.0,23.4,31.9,48.8,74.5
1982,5.3,7.4,7.6,7.9,9.9,15.9,23.9,29.9,40.1
1983,4.8,5.7,7.0,9.9,12.9,25.7,28.4,31.4,39.3
1984,5.8,6.2,7.6,8.7,11.1,19.2,27.6,32.0,39.4
