Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,,,,,16.0,26.2,42.7,59.2,92.2
1965,,,,,19.3,27.2,41.1,64.0,91.7
1966,,,,,16.8,23.9,35.1,51.6,80.8
1967,,,,,17.3,21.3,35.8,47.8,67.8
1968,,,,,14.5,20.3,48.0,86.9,142.2
1969,,,,,15.2,27.9,46.2,60.2,82.3
1970,,,,,11.4,18.3,34.8,38.1,57.7
1971,,,,,19.3,24.9,35.1,61.0,86.9
1972,,,,,10.7,16.3,35.6,67.3,106.4
1973,,,,,13.7,18.8,32.8,53.8,66.0
1974,,,,,8.4,12.4,27.4,43.4,79.5
1975,,,,,9.1,15.0,31.5,52.1,89.9
1976,,,,,10.2,16.0,34.5,47.5,66.8
1977,,,,,11.2,18.0,37.8,54.6,65.3
1978,,,,,11.7,21.0,37.4,50.2,53.2
1979,,,,,14.8,16.6,43.4,68.8,101.6
1980,,,,,9.4,18.4,50.6,87.4,100.6
1981,,,,,11.6,16.4,42.0,64.0,65.6
1982,,,,,11.2,20.0,42.0,62.8,73.4
1983,,,,,12.0,15.0,30.6,48.4,72.0
1984,,,,,9.4,16.0,30.8,49.6,89.4
