Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,4.6,6.1,7.1,12.7,19.3,19.6,25.7,29.7,32.5
1965,7.6,13.5,17.8,19.0,22.1,28.2,39.1,51.1,55.9
1966,19.0,24.1,26.9,27.9,27.9,30.5,34.0,34.0,34.0
1967,7.9,10.7,11.4,20.1,22.9,35.1,39.9,49.8,51.1
1968,8.1,15.0,16.3,31.2,39.1,43.4,43.9,43.9,53.6
1969,10.7,17.5,18.3,18.8,21.3,34.0,42.2,43.4,49.3
1970,9.9,15.0,19.8,32.8,48.3,50.8,50.8,55.9,72.4
1971,4.8,6.1,7.9,11.2,12.7,13.2,27.4,43.7,54.6
1972,10.9,14.7,19.6,25.7,31.5,44.7,62.7,76.7,83.6
1973,6.3,8.4,10.7,15.5,21.1,23.6,30.0,42.4,43.4
1974,10.2,14.5,19.3,31.2,38.9,38.9,46.0,53.6,58.2
1975,13.5,17.5,19.8,25.1,34.3,35.3,49.8,49.8,49.8
1976,6.3,12.2,15.0,18.8,19.0,19.8,30.7,47.2,57.7
1977,6.3,10.2,14.2,21.3,35.6,50.0,65.0,75.2,88.4
1978,13.1,15.5,21.0,21.2,21.2,23.4,46.0,56.6,56.6
1979,8.7,12.5,15.3,18.7,23.1,25.6,43.2,45.4,45.6
1980,6.9,11.1,13.3,20.9,25.8,27.8,41.2,48.8,56.1
1981,6.3,8.3,12.3,15.4,22.6,29.4,35.9,40.8,58.9
1982,4.4,6.4,8.6,10.6,13.8,22.0,36.5,38.5,46.6
1983,14.0,18.8,23.3,27.8,35.9,37.2,54.3,63.5,77.2
1984,4.2,7.6,8.8,13.3,16.3,24.8,32.8,39.1,49.4
1985,8.6,12.8,13.9,14.1,14.3,22.7,44.0,58.0,58.0
1986,12.0,13.9,16.3,23.8,32.1,52.2,71.3,83.0,103.4
1987,5.7,10.0,12.5,15.8,17.9,34.1,37.9,38.3,52.2
1988,8.4,12.6,14.3,17.9,20.3,23.5,45.4,64.8,68.1
1989,13.0,13.8,15.6,19.4,36.7,45.7,60.1,68.1,70.1
1990,6.2,10.1,14.1,19.2,32.3,50.1,80.2,93.0,93.2
1991,7.0,12.3,14.1,14.4,15.0,20.6,31.8,38.2,50.0
1992,11.2,15.2,18.8,24.9,28.1,28.4,34.3,46.3,47.8
1993,6.3,10.9,14.0,18.4,25.6,33.4,38.5,48.8,49.7
1994,5.4,8.4,11.8,14.0,17.1,20.4,34.1,46.9,47.9
1995,7.3,9.2,12.5,16.9,17.1,19.9,32.8,47.4,61.4
1996,3.4,5.1,6.8,10.4,17.6,24.9,38.1,39.4,41.4
1997,5.9,8.3,9.3,17.6,19.2,19.2,24.5,30.2,52.7
1998,7.4,11.6,15.2,26.3,38.8,51.2,68.0,68.4,68.4
1999,16.8,27.4,35.3,38.5,39.4,41.6,47.1,65.7,91.3
2001,5.9,8.0,11.4,16.8,20.2,24.6,54.0,61.9,61.9
2002,7.5,10.0,12.4,14.1,14.4,14.8,20.2,31.9,39.7
2003,5.8,9.0,12.1,16.2,17.7,20.1,33.1,36.2,58.9
2005,9.5,13.9,16.6,24.8,30.5,31.9,40.5,43.9,43.9
2006,6.8,10.6,12.7,16.5,28.9,32.6,43.0,52.1,56.3
