Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,2.3,3.6,4.6,5.3,6.3,10.2,18.3,21.3,27.9
1974,7.9,10.9,11.4,11.7,12.2,12.7,15.5,21.3,25.1
1975,4.6,5.6,6.6,9.9,11.7,11.9,14.5,16.3,27.2
1976,3.6,6.3,8.1,10.7,14.0,16.5,18.5,25.4,28.7
1977,2.3,3.3,4.6,9.1,13.0,16.0,23.1,33.5,42.9
1978,8.0,9.5,12.5,23.4,37.6,38.4,39.0,39.1,42.1
1979,3.5,3.9,4.9,5.6,7.2,9.8,14.8,19.9,28.6
1980,3.2,3.9,3.9,4.7,6.4,8.6,17.6,25.6,36.0
1981,6.6,11.0,12.5,13.6,15.2,16.4,23.2,31.8,43.2
1982,7.9,8.3,8.5,8.5,9.3,13.0,15.7,21.8,22.5
1983,5.5,7.5,9.8,13.3,15.2,16.2,26.5,28.2,36.6
1984,2.6,4.1,4.6,5.4,6.2,9.7,15.4,26.9,30.2
1985,4.6,6.4,7.7,8.1,9.0,14.4,21.8,29.8,35.8
1986,10.8,11.4,11.6,11.6,14.5,21.7,38.2,43.4,45.2
1987,5.7,10.3,13.3,15.0,15.2,20.3,26.7,28.2,29.2
1988,4.4,6.7,8.2,9.3,9.6,9.6,20.0,28.3,36.7
1989,2.5,3.8,5.7,6.8,6.9,10.3,17.0,19.9,27.8
1990,2.5,3.2,3.5,5.8,7.9,9.8,15.9,29.5,38.6
1991,1.8,2.4,2.6,2.8,4.1,6.0,,,22.7
1992,3.5,4.5,5.4,6.7,10.6,13.2,21.3,28.9,32.6
1993,8.5,11.8,12.5,12.9,13.8,21.0,25.7,27.1,36.3
1994,3.7,5.6,7.0,9.3,13.8,13.8,15.2,19.2,30.0
1995,5.5,8.0,8.0,8.2,9.6,13.8,,,30.8
