Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,13.5,18.5,22.6,34.8,47.0,57.7,61.0,62.5,62.5
1963,6.1,8.4,10.4,13.0,21.1,26.4,50.5,55.6,67.1
1964,7.1,8.9,10.2,11.4,15.7,26.7,49.5,72.9,80.3
1965,8.4,11.4,14.2,17.8,18.8,22.4,31.0,41.7,49.3
1966,8.9,10.7,12.4,15.7,20.8,21.1,37.6,44.4,52.1
1967,10.7,16.8,19.0,21.3,25.9,31.2,48.3,59.4,66.0
1968,4.1,5.8,6.6,10.2,15.0,21.6,46.5,70.6,74.4
1969,5.8,8.9,12.4,22.1,43.7,47.8,75.2,92.7,109.5
1970,4.6,7.6,9.7,16.0,22.6,32.0,49.3,55.9,56.1
1971,5.1,6.6,7.4,10.2,17.5,26.7,38.6,42.7,42.7
1972,6.1,8.6,10.2,11.4,17.5,23.4,35.6,47.8,51.3
1973,6.1,8.4,9.9,14.2,23.4,35.8,55.4,67.8,68.6
1974,5.3,7.6,10.9,17.5,20.3,22.9,40.6,43.2,52.1
1975,15.0,17.5,22.1,31.5,40.4,48.3,61.7,66.5,66.8
1976,6.6,13.0,14.2,18.8,27.4,34.3,66.0,78.2,78.2
1977,4.8,6.1,7.1,12.2,20.6,23.4,55.1,73.2,73.4
1978,4.0,5.6,6.8,11.2,22.3,32.0,62.8,104.7,132.4
1979,8.2,11.3,13.1,16.4,17.0,25.9,35.5,47.3,48.3
1980,7.4,9.2,12.5,15.7,18.9,31.1,46.5,50.5,74.3
1981,6.9,10.4,14.8,18.1,21.7,26.2,48.2,55.5,71.9
1982,9.5,13.1,15.0,21.8,27.7,28.7,47.9,66.6,100.4
1983,4.1,7.1,9.5,14.4,24.4,38.7,68.6,95.4,114.3
1984,4.1,6.9,10.5,16.9,20.9,27.4,55.5,57.2,57.2
1985,8.6,15.2,17.3,23.7,25.2,42.7,48.8,86.8,94.7
1986,6.4,8.1,11.8,23.4,34.2,47.8,86.6,105.2,116.0
1987,6.3,7.2,9.0,13.2,19.0,24.2,43.2,46.6,62.8
1988,6.6,8.1,11.1,19.3,26.9,34.8,55.0,60.0,60.0
1989,5.3,7.6,11.1,16.7,23.7,33.1,43.4,43.7,61.2
1990,3.7,6.0,8.6,10.6,13.3,20.2,59.8,97.6,103.4
1991,8.1,10.7,11.1,17.6,26.8,36.0,64.7,83.2,86.1
1992,8.7,9.9,12.5,15.2,16.3,23.6,42.7,59.0,68.2
1993,8.4,9.1,9.9,14.1,22.9,33.7,59.4,65.6,83.7
1994,7.9,14.9,19.1,27.5,35.4,43.5,58.9,86.3,93.7
1995,9.6,13.0,16.8,23.7,25.9,43.1,85.7,104.2,112.4
1996,5.2,10.1,12.4,18.6,28.2,28.5,49.2,61.6,67.0
1997,5.0,8.4,9.8,13.8,14.5,19.9,35.7,41.6,45.9
1998,7.9,14.0,19.0,20.3,25.0,46.0,66.0,92.3,97.9
1999,9.1,15.3,18.3,22.4,25.2,30.1,36.1,44.7,68.9
2000,7.3,10.0,13.6,20.0,26.2,26.6,42.9,66.9,72.4
2001,4.9,7.3,9.6,12.3,20.1,37.4,60.0,87.7,90.2
2002,,,,,25.0,43.8,62.3,63.0,63.0
2003,7.8,11.2,13.8,21.0,29.3,31.8,40.6,46.0,61.0
2004,7.0,12.7,16.2,23.2,38.4,54.2,73.1,81.0,81.0
2005,11.4,12.1,17.1,20.4,30.4,33.4,53.2,53.6,53.6
2006,8.3,9.2,11.2,20.6,24.4,26.0,43.6,47.3,47.3
2007,9.3,10.4,13.7,24.2,40.4,70.2,93.6,98.0,98.1
2008,3.7,6.1,9.0,13.2,18.9,24.5,37.2,42.7,49.7
2009,6.0,9.1,11.0,16.5,18.9,23.4,31.6,42.9,46.4
2010,6.0,9.6,11.1,13.8,19.9,21.8,49.2,77.2,81.7
2011,8.1,9.9,11.3,14.2,19.2,30.8,50.8,56.0,59.1
2012,6.6,11.1,14.6,21.0,21.5,25.0,35.6,44.4,44.4
2013,6.3,12.5,13.5,20.8,26.7,34.2,49.8,51.7,57.4
