Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,6.6,9.1,13.7,16.0,16.5,20.3,26.7,26.7,27.7
1972,6.1,9.1,9.9,14.5,18.8,26.7,31.2,37.1,38.4
1973,8.1,9.9,15.0,16.0,16.3,16.3,20.6,20.8,28.4
1974,11.7,15.0,20.1,27.7,27.9,27.9,48.8,48.8,48.8
1975,7.4,9.9,10.2,10.4,11.9,15.2,20.8,25.4,33.3
1976,3.3,4.8,4.8,8.6,10.7,13.7,29.5,36.1,46.2
1977,11.2,18.5,25.9,33.0,33.3,35.6,36.6,38.9,39.9
1978,6.4,8.9,11.9,14.4,20.8,29.0,31.9,32.5,38.1
1979,5.3,7.0,7.4,9.3,10.2,15.6,25.2,25.2,30.0
1980,4.1,6.3,6.8,11.8,17.2,17.7,28.4,51.2,64.3
1981,,,,13.9,16.1,23.3,44.4,53.1,60.5
1982,3.4,6.7,6.7,9.4,11.6,16.2,18.2,23.7,31.2
1983,10.6,20.1,21.4,21.4,24.8,27.6,32.4,32.5,41.4
1984,1.3,2.6,3.9,5.2,7.0,10.5,21.4,27.6,35.3
1985,5.7,8.6,8.9,9.5,10.5,11.1,23.7,39.6,48.2
1986,5.0,6.9,8.4,10.9,11.6,18.8,35.2,47.2,54.6
1987,3.4,5.1,6.3,7.0,10.8,13.6,24.2,34.1,42.0
1988,6.9,6.9,9.2,14.3,19.3,22.3,23.5,29.3,34.0
1989,3.4,5.5,6.3,10.8,18.0,19.2,36.8,46.6,53.2
1990,4.1,4.7,5.8,6.1,7.5,10.4,18.9,20.4,21.2
1991,5.8,7.6,10.0,12.8,14.3,15.1,20.4,30.9,36.5
1992,4.1,4.1,4.3,4.6,7.9,10.6,21.2,23.8,26.0
1993,2.3,3.5,4.5,6.3,12.2,17.7,31.9,33.8,35.1
1996,3.6,6.0,8.2,8.8,9.0,10.6,22.8,36.0,43.3
1997,8.2,10.5,12.3,12.9,15.4,29.0,52.1,69.7,75.3
1998,5.8,8.2,8.6,9.2,9.4,15.4,27.4,27.4,27.4
1999,6.0,9.2,10.6,19.6,19.6,20.6,29.8,34.2,39.8
2000,6.8,13.4,20.0,28.3,38.8,47.1,49.8,50.3,72.9
2001,3.6,5.2,6.8,10.0,16.6,20.4,31.6,35.0,35.0
2002,3.9,6.1,8.1,13.8,23.1,36.9,45.7,46.7,47.5
2003,16.9,17.9,20.0,21.0,21.0,21.0,24.7,25.7,25.7
2004,2.7,3.6,4.5,5.4,6.1,9.0,14.8,19.0,19.0
2005,12.4,19.2,25.5,27.6,41.4,48.0,61.9,71.8,77.7
2006,11.6,14.4,14.7,14.7,14.7,14.7,22.6,33.3,37.7
2007,7.0,10.0,12.4,14.7,15.0,16.9,18.7,27.8,28.9
2008,9.0,12.5,15.2,16.8,21.9,24.6,38.2,50.2,66.2
2009,4.3,4.6,6.0,7.6,13.8,17.1,23.0,30.4,34.1
2010,6.8,10.9,11.6,11.8,12.6,17.5,38.5,50.5,54.9
2011,8.4,11.4,12.5,17.0,19.1,21.8,36.3,36.5,57.6
2012,6.6,7.2,8.1,11.5,15.1,16.9,24.0,33.3,44.7
2013,10.8,18.3,20.3,20.3,21.1,21.3,21.6,23.4,26.4
2014,5.3,8.4,11.8,14.6,18.4,24.9,32.4,41.1,44.8
2016,5.0,8.1,9.1,9.8,9.8,10.5,15.8,27.0,46.3
2017,4.4,4.6,5.6,7.2,9.6,11.0,13.9,18.1,20.5
