Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,3.8,4.3,5.1,7.6,12.2,17.0,22.1,28.2,35.1
1975,5.8,8.6,12.2,17.3,23.4,37.6,49.3,49.3,60.7
1976,7.6,7.9,8.4,9.4,13.5,18.3,39.1,56.1,58.7
1977,4.1,5.8,8.1,8.9,8.9,9.1,13.2,17.3,25.7
1978,4.2,7.6,8.3,13.1,14.7,17.4,31.5,47.7,66.3
1979,2.6,3.6,5.1,9.2,12.4,17.5,18.4,26.0,31.5
1980,4.8,9.4,13.4,14.8,14.8,14.8,15.4,23.5,29.2
1981,4.8,4.8,4.8,5.0,5.0,8.4,14.4,26.6,28.0
2005,6.5,9.3,11.0,11.9,15.8,18.1,21.9,31.3,39.5
2006,3.5,5.7,7.4,10.1,14.6,22.2,42.6,59.2,65.2
2007,5.7,7.8,8.4,9.0,11.2,14.9,18.4,22.6,24.7
2008,2.7,3.9,4.3,4.9,6.3,10.0,19.2,22.4,41.1
2009,2.2,3.0,4.0,5.9,8.4,11.3,21.0,25.9,36.8
2010,6.0,10.1,13.8,19.6,24.0,24.0,24.0,26.8,29.0
2011,3.4,6.7,9.9,16.1,23.0,23.0,23.0,23.0,23.4
2012,4.5,7.9,11.4,11.9,23.8,23.8,35.4,47.3,57.8
2013,2.9,2.9,2.9,3.3,5.1,7.6,14.6,21.7,38.7
2015,3.0,4.1,4.9,5.5,6.4,8.9,17.0,19.3,19.4
