Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,5.6,6.1,6.1,6.1,6.1,6.3,10.4,16.8,20.8
1972,3.6,6.3,6.3,7.6,7.6,11.2,13.0,22.1,23.9
1973,5.8,10.9,11.4,11.4,11.4,13.0,34.0,54.6,82.8
1974,4.8,7.1,9.1,9.7,9.7,13.2,22.9,26.2,26.4
1975,12.4,12.7,12.7,12.7,12.7,13.7,23.6,26.9,43.9
1976,7.9,11.4,15.7,18.8,19.6,32.3,32.3,32.3,37.6
1977,12.4,19.6,20.1,24.6,26.2,26.2,32.3,33.8,36.6
1978,4.2,5.6,6.6,8.3,13.6,13.6,29.2,50.0,72.6
1979,7.9,9.6,9.6,10.1,10.9,14.3,17.6,17.6,28.8
1980,7.2,9.5,10.4,10.6,13.2,19.8,24.0,24.0,32.3
1981,6.4,8.3,11.9,13.1,15.7,15.8,16.4,20.9,27.1
1982,10.3,14.5,14.9,23.7,26.5,26.8,27.4,27.4,32.7
1983,,,,,25.3,25.3,25.3,28.2,41.9
1984,3.5,4.8,5.2,7.5,10.8,13.7,19.8,20.7,26.2
1985,3.4,5.2,6.4,6.7,6.8,11.2,16.9,24.5,25.8
1986,3.2,5.6,8.0,10.6,11.4,16.4,44.2,78.8,104.0
1987,2.7,3.3,4.3,6.0,7.2,9.2,25.0,42.2,46.8
1988,5.2,9.4,13.3,18.3,23.0,23.0,33.4,40.3,40.7
1989,11.2,13.6,15.4,15.8,16.2,16.2,16.2,19.0,19.0
1990,2.3,4.0,4.5,6.9,9.3,10.0,20.2,20.3,25.3
1991,2.1,4.1,5.0,6.2,8.0,11.0,20.0,29.7,30.4
1992,3.0,5.3,7.8,9.3,10.6,14.9,16.1,22.2,25.9
1993,8.8,15.5,19.9,24.7,27.1,33.0,33.8,42.6,62.8
1994,2.5,4.8,6.8,7.8,8.6,12.2,17.5,19.0,30.7
1995,2.2,2.4,3.3,3.5,5.3,8.2,,,31.4
1996,7.2,9.2,10.9,11.9,13.0,17.9,26.9,30.2,33.5
1997,2.1,3.1,4.3,6.8,10.9,11.8,18.9,30.3,36.4
1998,5.7,9.3,13.5,16.9,18.1,19.3,48.4,69.9,102.9
1999,3.3,5.6,7.3,12.7,13.8,13.8,20.4,22.4,31.3
2000,4.9,7.5,8.3,8.8,9.0,9.3,9.6,9.8,19.1
2001,2.1,4.0,4.7,5.7,6.6,7.4,13.6,13.6,13.6
2002,4.9,8.9,11.3,15.9,18.6,21.3,31.0,40.0,51.9
2003,10.0,15.1,15.4,15.4,15.7,15.9,15.9,15.9,19.4
2004,3.6,7.2,10.8,21.5,28.9,38.2,49.3,60.3,60.9
2005,5.4,7.8,10.0,13.9,15.9,31.6,34.0,34.6,49.5
2006,2.9,4.8,6.6,9.5,11.8,13.4,21.9,34.4,39.1
2007,11.7,19.5,20.6,20.8,20.8,20.8,21.1,25.2,25.2
2008,4.0,7.6,10.2,13.8,16.4,16.8,21.1,21.2,29.1
2009,4.4,8.6,10.8,12.6,17.4,18.2,26.8,29.2,35.8
2010,12.0,16.2,17.0,17.2,17.2,18.8,25.4,37.4,50.2
2011,3.0,3.6,3.6,4.8,6.2,6.8,10.4,14.0,18.2
2015,1.8,2.6,3.8,5.0,6.6,6.6,9.0,10.4,12.8
2017,1.6,2.2,2.8,3.8,5.8,7.8,12.2,12.2,12.2
