Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,8.9,15.5,20.8,22.1,24.6,41.1,62.2,70.9,72.4
1974,9.4,13.0,17.3,20.1,31.5,33.8,43.2,51.8,67.5
1976,8.1,10.7,12.7,24.1,28.4,28.4,40.4,42.6,47.0
1977,13.0,14.5,14.7,16.0,21.8,35.1,35.9,35.9,35.9
1979,9.6,13.3,15.0,21.1,25.1,40.4,43.8,47.7,48.5
1980,,,,,14.8,16.7,29.1,32.9,36.6
1981,,,,,11.7,13.5,17.8,19.8,21.7
1982,,,,,15.5,16.4,40.0,52.6,52.6
1983,,,,,16.9,17.7,24.7,26.5,41.2
1984,,,,,17.2,20.5,37.5,38.9,39.6
1985,,,,,11.2,16.3,29.8,33.5,43.6
1986,,,,,,,,,
