Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,7.1,12.7,17.8,22.4,27.9,32.8,46.5,50.8,60.7
1974,9.4,9.9,13.0,17.0,18.8,20.6,26.9,47.8,55.6
1975,8.4,12.4,18.0,23.4,26.9,27.7,30.7,36.3,37.1
1976,7.1,12.4,15.7,24.9,30.2,41.1,42.7,55.6,73.2
1977,6.9,7.1,8.1,11.4,12.4,15.2,23.1,37.1,39.4
1978,4.8,7.5,9.8,16.8,18.2,22.5,32.3,43.3,51.4
1979,5.3,10.6,12.9,14.6,18.0,23.2,49.3,61.2,62.0
1980,5.7,7.8,9.9,16.0,20.5,30.9,36.9,37.1,41.8
1981,,,,,17.3,27.4,38.7,53.8,77.0
1982,6.4,6.6,7.6,10.3,11.1,16.4,31.3,50.7,51.4
1983,4.4,6.5,8.4,14.5,20.2,29.0,34.9,36.1,45.6
1984,9.0,12.5,15.2,22.4,32.1,55.9,68.0,68.2,68.5
1985,6.4,9.5,10.6,18.9,21.0,21.7,35.9,46.2,50.0
1986,8.5,12.8,16.9,28.9,39.2,39.5,41.8,41.8,57.5
1987,18.0,27.9,29.4,38.4,52.5,78.2,100.8,103.0,103.0
1988,8.0,13.0,17.5,31.0,53.4,63.8,64.0,64.2,66.8
1989,2.1,4.1,4.9,8.9,13.9,17.5,22.2,37.8,52.8
1990,4.7,8.5,9.9,14.8,19.7,26.6,45.5,61.7,62.8
1991,8.0,10.8,12.3,16.0,22.5,23.7,27.5,49.4,59.6
1992,9.5,17.7,19.2,24.7,25.1,27.2,36.9,46.8,53.6
1993,6.4,10.5,11.1,13.8,16.7,20.1,32.4,41.4,65.3
