Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,9.9,14.7,15.0,16.8,19.8,22.1,36.3,39.4,47.8
1968,17.8,22.6,30.5,48.8,64.5,67.3,67.3,67.3,67.3
1969,9.4,11.7,15.2,24.1,34.8,52.6,65.3,65.3,65.5
1970,11.4,11.7,12.2,20.8,23.1,23.1,34.8,35.6,35.6
1971,13.5,17.8,21.3,26.9,37.3,45.5,52.3,56.9,74.7
1972,9.1,11.4,13.2,14.2,18.8,22.4,27.9,32.8,53.3
1973,7.9,14.2,14.5,16.3,23.9,33.5,47.5,47.5,49.8
1974,4.3,6.3,8.6,12.7,14.2,16.8,32.8,48.3,51.3
1975,5.1,9.4,13.5,15.5,16.8,26.4,34.5,45.0,47.2
1976,8.6,16.0,18.5,22.9,23.4,34.8,58.7,83.1,83.8
1977,9.9,14.5,14.7,16.8,17.3,22.1,36.6,44.2,59.9
