Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1954,6.3,10.9,16.0,17.3,19.3,34.5,65.8,80.8,121.2
1955,8.4,12.2,16.3,21.6,29.7,36.8,39.9,39.9,39.9
1956,7.9,10.2,14.0,24.1,28.2,35.6,56.6,81.3,112.3
1957,6.3,8.9,9.9,10.9,11.4,18.8,22.9,36.3,43.4
1958,9.7,12.2,13.5,14.2,15.2,20.1,31.2,42.4,45.7
1959,8.9,17.3,22.6,39.4,47.0,47.2,49.5,49.5,49.5
1960,8.9,11.4,17.0,23.9,23.9,23.9,26.2,33.0,36.3
1961,8.9,9.9,12.2,12.4,13.7,17.5,25.4,26.9,30.5
1962,7.9,14.7,17.8,23.6,23.6,24.6,27.4,30.2,37.6
1963,12.2,13.7,15.0,21.1,22.6,25.1,25.9,28.4,33.5
1964,12.4,22.1,31.2,50.5,63.5,63.5,67.6,67.6,67.6
