Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,5.8,8.6,10.2,13.7,17.0,25.1,57.4,67.6,67.6
1964,10.4,16.5,19.6,20.6,20.6,20.6,28.2,37.6,46.0
1965,8.4,11.4,13.7,14.7,15.7,16.8,26.2,39.6,41.1
1966,5.3,10.2,12.4,17.8,23.9,38.9,40.6,51.8,51.8
1967,7.4,12.7,13.0,13.0,13.0,13.7,18.8,31.0,31.5
1968,11.4,14.2,14.5,14.5,16.3,18.3,35.1,42.9,43.2
1969,9.9,12.4,16.0,18.8,19.0,22.6,29.7,37.1,40.4
1970,8.1,10.7,12.4,15.7,31.2,36.8,37.3,39.1,57.1
1971,7.9,10.9,12.2,12.4,12.4,14.7,20.6,24.9,34.8
1972,7.1,9.4,10.9,13.5,18.3,29.7,44.7,45.0,49.5
1973,8.6,12.4,14.0,17.3,21.1,25.7,40.4,50.0,59.9
1974,12.7,13.7,14.2,18.5,24.6,28.7,40.9,41.1,45.2
1975,6.1,10.4,11.4,15.0,15.5,18.8,36.1,59.9,71.9
1976,10.9,15.7,18.8,22.6,25.9,28.4,36.8,40.9,50.3
1977,9.4,13.5,16.0,19.0,23.4,29.7,38.1,60.7,72.1
1978,8.2,10.2,12.9,20.2,28.4,50.2,68.2,98.3,111.6
1979,10.1,13.3,19.0,25.7,35.7,40.9,68.4,89.8,90.2
1980,6.7,9.5,13.4,18.1,29.6,42.4,43.2,43.3,44.7
1981,11.2,12.2,12.6,12.8,16.4,21.4,45.5,47.9,47.9
1982,5.3,8.8,11.5,13.4,16.2,29.3,35.6,35.6,35.8
1983,15.8,19.3,21.2,21.4,21.5,22.3,29.3,33.4,42.8
1984,5.1,8.5,10.1,11.3,14.9,20.9,26.6,36.0,37.0
1985,6.7,9.8,10.8,11.8,17.3,18.2,33.5,53.5,61.4
1986,5.0,9.7,12.3,19.7,22.7,23.2,24.9,26.3,44.2
1987,6.0,10.3,15.0,19.7,19.9,25.4,41.5,42.3,47.0
1988,5.6,7.8,8.6,9.8,12.4,17.2,36.3,36.5,51.2
1989,2.9,5.7,6.9,8.2,12.4,16.7,25.4,35.8,54.2
1990,9.1,13.3,17.5,26.2,37.8,51.7,54.4,58.6,59.2
1991,5.1,10.0,13.4,16.0,16.6,18.0,33.2,33.4,39.4
1992,8.0,11.3,13.2,14.0,15.0,23.4,35.0,36.8,41.6
1993,12.5,16.5,17.6,24.7,27.2,28.8,30.3,32.9,42.4
1994,13.0,19.0,20.8,22.1,24.6,32.4,46.6,48.5,49.2
2005,12.0,18.0,22.6,24.4,30.6,36.0,67.0,77.0,77.0
2006,13.2,21.6,28.2,49.4,64.2,71.0,82.8,84.6,106.0
2007,9.2,13.6,17.2,19.4,23.6,28.4,42.0,43.8,43.8
2008,7.8,14.2,19.6,25.6,33.4,34.2,37.0,41.2,41.2
2009,8.0,10.6,14.6,17.0,17.6,18.2,32.6,47.2,54.0
2010,12.2,20.0,22.8,29.0,30.6,34.8,53.4,69.0,75.4
2011,18.2,31.0,33.8,35.4,35.4,35.4,41.8,42.0,62.6
2012,13.6,22.6,27.8,37.8,42.6,69.8,80.4,83.8,87.0
2013,9.4,15.4,23.0,29.6,30.0,30.4,30.4,30.4,57.8
2014,11.0,18.8,23.0,24.2,28.6,31.8,51.0,70.2,71.6
2015,9.2,12.6,15.6,24.0,27.8,34.2,38.2,39.4,49.6
2016,7.8,14.4,19.0,24.8,28.2,32.2,52.2,78.2,79.4
2017,6.2,10.4,14.4,23.6,26.4,26.6,26.6,26.6,45.2
