Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,4.8,8.4,9.7,10.4,11.4,15.0,26.9,33.3,35.3
1970,9.7,12.7,13.2,16.0,17.3,19.6,26.4,43.9,68.3
1971,4.3,5.8,7.9,10.4,19.8,30.0,38.9,44.2,57.7
1972,6.6,10.4,11.9,12.7,13.0,18.0,34.3,53.8,79.5
1973,4.6,7.1,10.2,15.5,18.8,21.6,31.5,38.1,39.9
1974,6.1,9.4,11.7,17.0,20.3,22.6,22.9,24.9,25.4
1975,8.1,11.4,11.7,20.1,21.6,22.4,27.9,29.7,30.7
1976,9.1,14.2,15.0,15.7,15.7,15.7,22.6,33.0,51.1
1977,11.9,14.2,14.5,15.2,16.5,17.8,44.7,54.9,60.2
1978,6.6,7.9,8.2,10.7,17.8,28.4,40.8,59.4,65.0
1979,7.0,11.6,12.3,13.5,18.7,27.9,40.2,40.4,40.6
1980,2.6,3.2,5.6,9.6,19.0,34.6,35.0,35.0,47.3
1981,6.2,11.2,12.4,17.6,18.8,21.0,26.3,33.3,47.0
1982,3.3,3.3,3.3,5.3,9.5,12.8,21.0,32.1,47.4
1983,8.3,10.8,13.6,15.6,15.7,16.2,20.8,27.5,50.8
1984,7.0,8.0,8.1,8.3,8.5,,,,
