Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1977,1.5,2.3,2.3,3.3,5.1,7.4,12.7,17.8,21.1
1978,1.5,2.8,3.9,6.8,7.7,13.5,16.9,19.0,21.0
1979,4.3,4.7,4.7,4.9,5.0,6.8,12.4,17.0,23.1
1980,1.3,2.5,3.3,4.8,7.7,9.4,16.0,21.5,25.3
1981,0.9,1.0,1.7,3.2,5.5,10.1,15.2,20.2,25.2
1982,1.8,1.8,2.1,2.8,4.4,5.7,14.2,16.2,21.7
1983,0.4,0.7,1.1,1.5,2.9,4.8,10.4,14.1,21.7
1984,1.9,2.3,3.2,3.7,4.3,4.6,9.0,11.8,17.3
1985,2.3,2.3,2.3,2.5,2.8,4.0,7.0,9.0,11.0
1986,1.9,2.1,2.3,3.9,4.9,5.3,10.8,17.0,24.0
1987,1.2,1.8,2.4,3.0,3.2,4.9,9.8,16.7,22.4
1988,2.4,3.0,3.2,3.3,5.3,7.4,,,50.0
1989,7.0,7.5,8.6,8.6,8.6,10.2,14.2,24.4,24.4
1990,1.2,1.7,2.5,2.7,3.2,5.6,10.6,11.6,19.5
1992,1.2,1.2,1.5,2.5,3.2,4.2,,,21.0
1993,,,,,,,,,42.0
1994,1.5,2.2,2.7,4.5,5.5,7.0,10.7,18.7,19.8
1995,2.1,3.0,3.9,6.6,7.8,8.4,13.9,14.1,15.3
1996,1.2,1.5,2.2,3.6,6.0,7.2,7.2,7.2,7.4
1997,4.9,6.9,9.9,10.8,11.0,12.9,20.2,22.8,25.6
1998,1.1,1.6,2.2,3.3,3.8,6.2,15.4,23.1,25.9
1999,1.0,1.5,2.0,3.0,5.3,6.2,,,21.2
2000,2.2,2.8,3.5,5.6,6.8,7.1,10.3,13.5,16.9
2001,1.3,1.5,2.1,2.8,4.9,7.2,,,13.0
2002,0.9,1.2,1.5,2.2,2.9,5.2,,,16.4
2004,4.8,7.4,9.0,10.6,13.8,16.2,17.2,17.6,23.6
2005,3.2,3.5,3.6,4.0,6.6,6.6,12.0,19.5,23.9
2007,1.4,2.3,2.6,4.2,5.4,8.4,15.1,17.2,21.6
2014,1.0,1.6,2.0,3.8,5.8,10.4,15.3,20.3,27.0
