Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1915,4.1,6.1,7.6,9.1,9.7,15.0,24.9,30.5,41.4
1916,2.5,3.6,5.1,9.1,11.2,16.8,37.6,66.0,103.4
1917,2.5,4.8,5.8,7.9,10.9,14.0,30.7,55.4,66.0
1918,4.6,5.3,5.8,8.1,10.9,14.0,34.3,53.6,72.1
1919,1.5,2.8,3.6,5.3,9.7,14.2,33.0,56.6,92.5
1920,1.8,3.3,4.6,8.4,14.2,22.9,40.9,50.0,55.1
1921,3.3,5.3,6.6,7.4,9.4,16.8,30.7,41.1,61.7
1922,2.5,4.6,5.6,7.4,7.9,11.2,23.4,34.3,44.4
1923,2.0,3.8,4.6,5.8,9.1,14.5,39.1,68.3,107.4
1924,1.5,3.0,4.6,4.6,6.9,10.9,28.2,45.7,69.6
1925,3.0,4.1,5.1,6.9,6.9,12.7,33.8,46.5,57.4
1926,1.8,2.8,3.8,4.8,8.6,11.4,23.1,38.6,57.4
1927,2.0,3.6,5.3,8.9,13.2,20.8,38.4,49.8,51.3
1928,2.5,3.8,4.1,5.8,11.2,16.0,21.1,27.9,41.1
1929,2.0,3.8,5.6,11.2,12.7,15.2,30.0,47.5,52.6
1930,2.3,3.8,4.3,7.9,9.9,13.5,34.0,43.2,54.4
1931,1.8,2.8,3.8,4.6,8.1,13.0,32.3,47.2,58.9
1932,1.8,3.3,4.3,5.6,8.4,12.7,26.4,38.4,51.8
1933,1.5,2.0,3.0,5.3,9.4,13.2,22.1,32.8,42.2
1934,3.8,6.6,7.4,9.7,11.7,16.0,22.4,36.1,45.0
1935,4.6,6.1,7.1,7.9,9.1,14.7,32.3,53.3,79.2
1936,1.5,2.5,3.0,5.1,9.4,15.7,38.1,53.6,63.8
1937,4.8,7.4,8.1,8.1,9.4,14.0,27.2,41.4,53.6
1938,2.0,2.8,3.3,3.6,5.8,10.7,26.7,48.0,70.6
1939,2.3,3.8,5.1,7.9,13.0,15.0,26.2,37.8,59.7
1940,2.5,5.1,7.6,9.7,16.5,19.0,31.2,58.4,82.0
1941,2.5,3.8,5.1,7.4,13.5,24.6,52.8,65.8,82.5
1942,2.8,3.3,3.6,5.6,10.7,12.7,31.7,48.5,52.6
1943,2.3,3.0,3.8,4.3,7.6,14.7,39.4,66.3,85.9
1944,1.3,2.0,2.8,4.1,6.9,10.2,23.9,40.1,42.4
