Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,8.4,11.2,15.5,17.3,19.0,20.1,35.8,45.2,50.3
1962,8.1,11.7,13.2,13.5,15.2,18.8,29.7,35.3,37.1
1963,13.7,15.2,19.0,23.4,29.5,38.9,41.7,51.3,64.5
1964,6.6,9.4,10.7,12.7,15.2,20.3,25.1,37.3,43.7
1965,7.9,13.5,16.0,18.5,31.7,33.0,33.3,39.1,45.5
1966,8.1,12.4,14.2,20.8,25.9,30.5,40.4,40.4,40.4
1968,6.3,10.9,13.2,16.0,18.3,23.1,26.9,36.1,37.8
1969,7.6,12.7,16.0,17.8,32.5,34.0,34.0,36.1,38.4
1970,9.1,9.9,9.9,11.4,13.7,15.2,28.7,38.4,39.6
1971,7.4,8.6,8.6,10.9,14.5,14.5,21.1,28.2,37.8
1972,6.1,8.4,10.7,16.5,20.6,20.8,22.4,30.5,32.0
1973,5.8,7.4,8.9,14.0,14.5,19.0,29.0,30.0,46.0
1974,4.3,5.8,8.1,9.1,12.2,16.5,36.8,48.3,56.4
1975,11.9,15.7,19.8,35.1,35.1,35.1,35.1,35.1,35.1
1976,11.9,14.0,14.2,15.2,15.2,18.3,29.5,36.8,42.7
1977,3.8,5.3,7.1,13.5,15.5,24.9,29.5,29.5,34.0
1978,5.6,8.0,9.3,9.5,10.8,19.4,30.6,31.4,31.4
1979,6.2,9.5,12.2,19.7,25.1,27.2,31.4,32.8,33.8
1980,5.1,8.2,9.8,13.8,17.3,18.3,31.2,40.5,43.6
1981,9.1,14.3,16.2,19.8,20.6,22.3,26.9,31.8,41.5
1982,4.6,7.1,8.7,10.3,15.8,15.8,25.0,27.6,27.8
1983,7.7,11.9,15.6,21.6,27.9,28.0,28.0,30.3,32.2
1984,5.5,8.7,10.9,14.6,17.2,21.8,25.9,30.3,38.4
1985,8.3,10.8,12.7,17.7,19.8,23.3,37.6,44.6,63.4
1986,5.3,10.0,12.4,14.3,17.2,20.2,42.6,43.4,56.9
1987,6.7,8.8,10.8,17.2,21.0,24.0,37.1,42.0,44.0
1988,4.8,7.8,8.0,10.2,13.6,20.2,43.1,52.0,52.0
1989,6.4,9.5,11.8,13.3,14.7,21.4,25.7,25.7,34.5
1990,6.8,9.8,13.8,19.9,21.3,23.7,29.3,47.9,54.4
1991,8.5,10.4,12.1,15.2,16.4,18.0,25.1,27.7,29.1
1992,6.3,9.6,11.3,14.0,16.5,17.9,23.4,35.3,44.7
1993,6.0,9.6,13.2,14.7,23.1,33.3,65.7,67.4,69.3
1994,5.2,7.9,10.5,13.1,13.1,16.3,28.4,37.6,37.6
1995,11.4,15.8,17.9,21.6,21.8,21.8,24.3,29.6,40.1
