Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1955,8.9,13.7,19.3,20.1,20.1,20.1,27.7,33.3,33.8
1956,9.1,11.9,12.7,16.3,19.3,19.6,23.4,23.6,24.1
1957,9.9,15.5,18.3,20.1,20.1,22.4,26.9,29.0,32.3
1958,6.9,9.7,11.4,14.5,27.2,32.8,44.2,50.0,54.4
1959,8.9,14.0,17.0,27.2,40.6,66.5,86.4,91.9,97.5
1960,5.3,7.9,9.9,15.2,20.6,23.1,26.2,35.3,36.8
1961,9.7,10.7,12.2,13.0,13.0,13.2,21.1,35.8,42.2
1962,5.6,8.4,11.4,13.5,16.0,20.6,23.9,24.9,34.5
1963,11.2,17.5,22.4,26.9,28.4,30.5,35.8,38.6,54.4
1964,6.9,10.9,11.7,22.1,23.1,30.7,35.1,36.1,50.5
1965,8.6,13.2,15.5,15.5,15.5,15.5,29.0,29.2,44.7
1966,9.9,10.9,13.2,15.2,18.0,22.1,22.9,28.2,38.1
1967,13.5,20.8,26.4,27.9,37.6,42.4,47.0,61.5,70.1
1968,6.3,10.4,11.7,13.2,13.7,19.3,27.2,34.8,47.0
1969,8.9,11.2,12.2,14.0,20.1,29.2,48.3,51.3,58.2
1970,16.5,24.6,27.4,36.1,48.3,50.3,55.4,55.4,55.4
1973,7.4,10.9,11.7,12.7,13.0,19.0,38.6,55.6,65.5
