Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,11.4,16.3,19.6,30.2,42.2,42.4,43.2,43.2,46.0
1970,9.9,11.2,11.9,14.2,15.7,23.1,35.3,54.6,63.8
1971,8.4,9.9,9.9,10.4,12.2,20.3,26.7,29.7,31.2
1972,4.1,7.4,8.6,12.4,18.5,19.6,29.0,32.0,37.1
1973,6.3,8.9,12.2,20.1,26.2,29.7,45.7,52.3,54.4
1974,10.4,18.5,20.6,21.3,22.9,24.4,29.7,30.0,30.0
1975,8.4,11.9,14.0,16.0,26.2,27.7,39.4,67.1,82.5
1976,6.6,11.9,16.8,25.4,26.9,32.5,35.1,43.9,47.8
1977,4.8,7.6,8.9,12.2,15.2,21.3,30.7,31.5,36.8
1978,9.5,12.1,15.8,17.3,18.6,19.8,31.3,49.5,62.2
1979,5.6,6.7,6.9,10.0,13.5,25.6,49.8,78.8,81.7
1980,8.0,11.1,14.1,24.4,29.9,45.2,45.4,45.7,72.7
1981,7.8,10.9,13.4,19.2,23.3,23.7,27.0,48.8,66.0
1982,3.5,4.5,5.0,7.9,9.8,14.3,24.1,29.5,36.1
1983,7.5,13.6,18.4,21.9,21.9,22.0,30.8,35.1,35.8
1984,5.3,8.1,10.6,16.9,24.3,29.8,41.3,47.6,47.6
