Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1968,14.0,27.2,38.1,48.3,57.4,59.2,59.2,59.2,59.2
1969,11.7,20.6,27.7,42.9,53.6,57.1,72.1,76.5,77.7
1970,6.9,10.7,13.5,16.0,23.4,24.1,35.1,48.0,56.6
1971,9.4,15.0,18.0,18.0,19.0,20.8,27.7,29.0,48.8
1972,8.1,14.7,15.5,17.0,17.3,19.6,31.2,33.3,52.3
1974,5.8,9.7,11.2,19.8,24.1,38.1,52.6,54.6,68.6
1975,6.3,11.7,13.7,18.8,21.3,29.0,50.5,54.9,67.8
1976,6.6,9.1,10.4,18.0,20.1,29.0,42.4,51.1,60.5
1977,9.1,9.1,9.1,11.4,17.3,18.0,21.1,36.6,39.9
1978,7.4,12.6,14.1,24.2,43.0,44.2,44.5,44.8,44.8
1979,4.9,6.4,7.7,13.5,17.3,19.4,27.7,29.0,47.2
1980,5.4,9.4,13.6,19.0,21.8,32.3,40.2,40.6,40.6
1981,3.3,4.6,6.3,9.8,12.7,18.4,44.2,61.1,64.2
1982,2.9,5.0,6.2,8.7,16.1,25.9,37.2,38.2,38.2
1983,14.1,22.0,29.3,50.7,76.2,83.4,85.0,85.3,85.7
1984,7.0,8.7,11.4,17.3,28.7,40.9,66.3,98.0,101.4
1985,7.8,9.8,11.7,13.2,18.3,21.7,28.2,29.4,37.8
1986,6.4,8.9,10.8,14.0,18.8,20.4,21.8,33.5,53.4
1987,5.7,9.0,11.4,13.0,19.4,22.0,23.3,29.9,42.6
1988,9.8,10.7,11.5,18.4,24.8,27.3,39.0,44.4,68.2
1989,10.3,14.9,20.0,25.5,33.7,39.2,75.5,76.4,85.2
1990,6.7,10.3,12.6,22.9,32.1,36.0,38.4,55.2,67.8
1991,8.3,9.7,10.2,13.3,15.5,23.8,31.6,39.8,45.2
1992,5.4,8.2,12.0,18.0,23.2,37.6,39.0,43.0,50.6
1993,8.8,14.2,16.0,19.8,27.7,37.9,49.3,51.3,51.3
1994,7.8,11.8,13.7,18.2,20.5,22.0,27.8,28.8,40.3
1995,10.4,11.2,13.6,22.8,26.2,31.4,45.2,56.8,57.0
1996,7.3,8.1,8.9,10.3,12.8,17.4,,,43.8
1997,7.8,10.8,14.4,18.4,18.4,27.9,39.7,59.3,63.8
1998,8.1,9.4,11.9,15.8,22.7,23.8,25.6,33.6,40.5
1999,7.6,10.8,14.6,18.4,20.7,30.4,57.2,62.6,66.0
