Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,0.9,1.7,2.1,3.5,5.6,8.9,14.3,20.0,22.4
1983,,,,,9.2,15.2,19.7,26.8,28.5
1984,2.2,3.8,4.7,7.6,9.2,10.5,14.4,17.7,25.0
1985,7.2,8.8,9.4,9.8,10.7,18.5,39.4,53.4,66.7
1986,4.8,5.9,6.5,7.7,9.1,15.9,22.5,33.9,39.8
1987,3.1,4.3,4.5,5.5,10.5,16.9,24.4,26.4,47.4
1988,1.7,2.5,3.3,4.4,5.5,9.6,,35.6,35.6
1990,3.5,3.9,4.4,5.9,8.4,10.4,21.0,28.4,44.7
1991,1.7,2.2,2.8,3.8,6.1,10.5,23.7,32.3,43.1
1993,1.4,2.2,2.6,4.6,8.6,13.4,,,36.4
1995,2.9,5.7,8.6,16.7,31.4,41.6,73.9,91.0,92.5
1996,2.0,2.6,3.2,4.2,5.2,6.6,11.4,18.4,25.4
1997,2.6,5.0,7.0,9.0,9.4,9.4,20.6,33.3,50.8
1998,4.5,6.7,9.3,17.4,23.5,29.1,52.6,62.4,86.2
