Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,5.3,8.1,9.4,12.7,15.2,17.8,23.6,40.6,43.2
1972,10.2,18.5,23.4,41.7,43.9,43.9,50.3,57.9,81.8
1974,8.6,10.7,12.2,13.0,18.0,18.8,23.6,32.0,32.8
1975,6.9,7.1,7.9,7.9,9.7,14.7,23.4,27.2,34.0
1976,19.0,24.4,25.1,25.7,25.7,25.7,29.7,35.6,46.2
1977,9.7,15.7,18.0,23.9,27.4,29.2,32.0,35.8,36.8
1978,17.7,20.1,23.4,30.4,31.4,40.5,50.0,81.4,90.0
1979,10.2,15.2,16.0,18.9,20.1,32.9,44.9,45.0,49.0
1980,7.1,11.8,14.9,24.3,28.7,33.8,57.6,57.8,57.8
1981,,,,,25.3,31.2,34.4,45.0,47.7
1982,4.3,7.1,8.4,10.3,15.2,23.3,26.6,27.3,27.9
1983,1.4,2.1,2.7,4.0,6.8,8.0,11.1,19.2,20.8
1984,8.9,14.1,14.9,17.2,24.7,28.4,40.0,57.8,61.0
1985,5.9,6.6,7.7,13.1,14.1,17.4,31.8,37.6,40.4
1986,6.4,8.7,10.8,17.4,29.6,36.0,40.4,40.4,59.0
1987,11.7,17.2,21.2,27.5,27.5,27.7,44.8,50.6,51.0
1988,8.5,12.9,14.1,17.3,22.9,24.0,33.3,34.3,36.6
1989,2.4,3.8,5.3,7.7,13.3,19.7,26.3,38.8,60.0
1990,6.4,12.2,13.8,22.7,27.7,33.3,37.0,39.0,49.0
1991,6.4,10.6,12.5,16.2,20.6,20.9,,,39.2
1993,6.4,12.8,15.0,18.8,19.9,20.1,,,40.6
1994,10.6,15.5,20.0,27.0,34.8,42.2,44.7,44.7,45.6
1995,9.3,11.5,14.5,18.0,29.0,34.6,52.5,58.2,68.1
1996,5.9,7.8,8.6,10.1,14.7,19.2,31.7,41.7,48.4
1997,12.6,22.7,32.9,47.3,67.4,70.8,70.8,73.5,80.3
1998,6.4,8.2,9.2,12.3,16.2,16.2,,,40.2
1999,10.3,17.6,24.5,28.2,31.0,37.0,37.0,40.2,48.1
