Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,5.6,6.9,8.9,13.5,14.0,14.2,19.6,34.5,48.3
1975,8.4,9.9,11.2,13.5,14.7,18.8,24.6,25.4,37.3
1976,5.6,7.4,8.9,11.4,12.7,21.1,29.7,35.3,45.2
1977,6.1,9.4,11.7,14.2,17.3,17.5,23.4,24.1,30.7
1978,11.0,17.0,22.5,27.6,29.9,36.5,43.1,58.7,64.2
1979,6.4,10.0,11.7,19.9,23.8,27.0,27.4,33.4,42.8
1980,9.5,10.8,16.3,21.6,21.7,21.7,25.8,29.6,32.6
1981,12.5,15.0,18.4,23.2,26.0,32.2,32.6,32.6,42.7
1982,9.0,14.9,17.0,18.3,20.0,25.5,33.5,35.3,35.8
1983,4.4,6.8,7.5,8.7,16.7,22.8,31.2,32.4,36.0
1984,12.3,17.9,18.4,21.7,21.7,21.7,29.8,31.0,40.8
1985,4.5,8.5,9.9,10.3,13.3,21.0,32.0,32.2,42.8
1986,2.9,3.7,4.2,5.5,6.6,7.8,12.6,13.4,18.0
1987,9.8,19.7,23.5,31.8,32.7,32.8,33.0,33.1,35.0
1988,4.3,4.3,4.3,6.1,10.0,14.2,19.5,21.4,21.8
1989,5.5,6.5,7.5,8.0,8.0,10.6,25.2,39.2,45.9
1990,3.4,4.3,6.0,7.0,9.8,17.7,23.7,30.2,56.8
1991,4.8,7.9,8.9,10.6,11.3,19.0,30.5,32.0,32.0
1992,4.6,6.1,7.7,9.7,11.5,12.9,15.4,16.3,25.2
1993,4.8,8.2,9.5,13.8,15.9,18.9,30.6,47.8,66.1
1996,5.4,7.6,8.3,9.4,9.8,15.9,32.7,36.1,42.3
