Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1969,4.6,6.1,6.9,7.9,11.4,16.0,18.3,19.6,20.6
1971,5.6,6.1,6.1,6.1,6.1,6.6,9.4,9.4,13.5
1972,5.6,5.6,5.6,5.6,5.6,6.3,8.6,10.9,14.0
1975,2.8,3.0,3.3,4.8,6.9,7.9,8.4,10.9,11.2
1976,1.5,2.8,3.6,3.6,7.1,10.9,12.7,17.5,19.0
1977,3.8,4.3,4.6,4.6,4.6,5.6,7.6,8.4,12.2
1978,2.5,4.9,6.3,7.5,7.8,8.2,10.4,16.3,25.2
1979,6.5,7.1,7.5,7.8,7.8,10.3,14.2,18.4,20.1
1980,3.5,6.0,8.4,8.9,10.3,11.3,22.0,27.3,34.5
1981,4.3,7.2,9.4,12.1,12.1,12.3,15.5,15.5,15.8
1982,12.2,19.1,22.4,22.8,22.8,23.0,28.7,29.6,50.5
1983,3.0,3.5,4.4,5.7,7.0,10.8,12.2,13.2,16.6
1984,5.0,6.7,7.3,9.9,11.7,12.5,14.1,22.3,22.5
1985,2.4,2.9,3.8,4.0,5.8,7.2,10.3,14.7,15.6
1986,4.2,5.0,5.2,5.2,5.6,6.2,13.2,17.0,24.0
1987,1.9,2.9,3.2,4.8,7.8,12.4,17.4,23.7,25.5
1988,1.4,2.2,2.8,5.0,7.8,10.2,14.5,20.8,25.4
1989,6.8,8.1,9.3,10.6,12.5,16.2,18.7,23.7,27.2
1990,1.7,2.0,2.0,2.7,3.7,5.5,,,23.6
1991,2.3,2.9,3.2,4.6,7.7,10.2,14.6,14.6,15.8
