Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,6.4,10.9,11.9,16.8,21.6,26.2,26.4,28.5,40.7
1974,8.1,11.9,12.4,21.6,31.0,33.0,50.8,50.8,51.1
1989,9.3,13.9,14.9,17.7,17.7,21.2,22.2,27.0,32.2
1990,6.8,9.1,13.0,17.2,22.7,22.7,24.9,25.0,30.0
1991,6.5,11.2,13.0,16.7,19.7,21.0,23.8,31.8,36.0
1992,6.2,9.1,11.5,13.8,15.2,17.9,19.8,24.2,25.9
1993,9.0,10.2,13.4,15.8,18.7,24.5,32.3,37.6,52.6
1998,7.4,12.0,14.0,18.2,22.8,24.8,46.6,54.4,54.6
1999,13.8,21.4,25.0,27.8,27.8,27.8,30.8,44.2,44.2
2000,7.2,12.8,15.8,21.8,36.6,50.4,76.0,76.0,78.2
2001,8.4,12.2,14.8,14.8,14.8,19.8,47.2,67.2,68.6
2002,6.8,11.0,12.4,18.0,23.8,34.8,51.8,51.8,51.8
2003,10.4,18.2,22.8,28.2,30.2,31.4,34.6,36.6,37.4
2004,5.0,6.2,7.8,10.0,12.0,18.0,29.8,43.0,55.8
2005,6.4,7.4,7.6,10.8,19.0,26.4,31.0,43.4,43.8
2006,8.6,11.6,12.4,19.2,22.6,23.4,39.2,41.8,41.8
2007,5.4,8.6,11.2,15.8,22.2,30.6,36.2,49.0,51.2
2008,10.6,19.2,24.6,34.6,43.4,52.2,55.6,61.0,61.0
2009,8.8,14.6,17.0,25.2,32.6,32.8,36.0,40.4,43.4
2010,7.0,10.4,12.0,13.8,14.4,19.0,31.6,35.0,36.0
2011,7.2,10.4,12.6,22.8,27.8,44.0,53.8,53.8,53.8
