Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,3.0,4.6,6.1,10.4,13.7,22.1,40.1,40.1,40.4
1974,5.8,10.9,13.2,15.7,18.3,19.0,34.5,39.1,43.9
1975,4.3,7.1,8.1,8.6,9.1,14.7,21.1,27.7,43.7
1976,7.1,11.4,14.7,18.5,18.5,18.5,30.2,36.3,38.4
1977,3.8,5.6,7.4,11.7,15.7,18.8,19.3,22.4,25.7
1978,5.0,7.4,8.2,12.9,18.9,23.5,33.5,37.6,41.6
1979,6.9,10.8,11.7,14.7,15.9,16.2,23.6,27.1,54.4
1980,1.8,2.6,3.2,4.8,6.4,12.7,21.6,27.1,34.2
1981,5.2,5.2,5.8,5.8,7.4,9.7,22.5,34.3,42.5
1982,1.9,3.1,3.9,6.6,9.6,16.0,20.0,26.9,39.2
1983,3.5,5.7,6.8,9.2,15.3,22.0,44.0,78.2,101.4
1984,4.8,8.7,13.1,15.6,16.8,18.0,22.7,34.5,47.5
1985,6.9,12.8,13.7,13.9,16.9,18.3,20.4,20.7,22.2
1986,7.1,8.6,9.0,9.4,9.7,13.2,23.8,25.8,30.9
1987,5.2,10.3,15.4,23.4,27.1,29.7,35.2,35.4,35.4
1988,3.1,4.1,4.9,6.4,10.8,18.4,41.2,52.0,56.6
1989,8.9,12.8,16.0,20.2,24.8,28.6,28.7,28.7,36.4
1990,10.7,12.7,18.7,24.7,36.4,41.4,64.0,70.8,71.0
1991,11.1,16.8,21.8,24.2,24.2,24.3,26.8,27.4,39.2
1992,4.3,7.6,10.4,12.3,13.6,13.6,15.6,17.6,22.8
1993,5.3,6.7,8.0,8.7,11.3,12.6,20.3,28.4,36.1
