Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,5.6,8.4,9.9,15.5,22.4,26.2,35.6,49.3,53.1
1968,7.1,10.4,15.5,22.6,25.9,32.8,40.6,40.9,49.8
1969,5.3,6.9,10.2,10.9,16.8,20.8,40.6,67.1,71.1
1970,7.9,12.4,17.5,23.6,25.9,26.7,38.4,50.0,79.5
1971,7.9,11.4,11.7,14.2,15.2,16.3,24.1,33.0,49.5
1972,8.9,13.5,16.3,24.1,35.8,37.3,52.3,58.4,70.1
1973,6.1,8.6,11.4,13.7,21.8,29.0,52.3,63.2,68.1
1974,10.7,18.5,25.7,43.9,47.5,47.5,49.8,50.0,80.0
1975,8.4,11.4,12.4,14.0,16.5,23.4,30.5,55.6,70.4
1976,7.9,9.7,10.9,14.5,18.8,25.1,32.0,36.3,48.0
1977,8.9,15.0,20.6,31.0,37.6,37.8,48.5,48.5,57.9
1978,7.5,11.3,11.3,13.0,21.9,23.8,31.6,41.0,42.2
1979,5.9,8.1,12.1,23.8,35.6,49.9,83.2,91.9,92.2
1980,7.8,10.6,13.3,15.9,24.2,24.4,28.4,49.2,51.0
1981,6.4,12.1,12.9,13.8,15.4,21.3,48.0,82.1,84.7
1982,5.9,9.7,10.5,11.8,12.0,15.8,27.8,40.1,55.8
1983,5.5,7.6,10.8,16.7,21.8,25.9,45.6,48.7,59.9
1984,7.9,12.0,17.3,19.7,20.8,24.2,27.8,37.0,60.6
1985,5.0,8.0,11.2,12.1,12.2,17.9,29.5,42.1,51.5
1986,5.0,10.0,12.2,17.4,23.8,27.2,50.2,67.8,67.8
1987,6.4,9.7,11.6,14.0,14.2,26.8,37.0,60.1,73.7
1988,6.4,8.2,10.3,14.5,17.0,21.2,38.1,44.2,65.1
1989,5.4,9.1,11.3,17.2,25.2,31.4,46.0,49.3,64.4
1990,6.5,9.8,11.5,17.2,23.8,25.2,36.0,39.1,43.8
1991,5.9,8.9,9.9,13.9,15.6,19.1,33.6,44.7,48.2
1992,4.3,6.5,8.0,8.7,13.9,19.1,39.6,53.0,63.2
1993,9.8,11.8,15.7,21.1,36.1,43.8,47.6,47.8,50.6
1994,8.6,15.7,21.5,33.9,39.3,42.3,49.6,49.9,52.8
1995,5.5,7.7,8.9,10.7,17.6,27.2,47.2,69.0,74.7
1997,7.4,8.0,8.8,11.9,12.1,16.1,29.9,36.9,62.4
1998,7.6,11.2,14.2,20.1,24.8,30.9,32.8,35.5,57.1
1999,11.7,16.0,17.8,19.1,20.4,20.6,33.5,63.0,74.2
2014,5.4,7.8,9.6,12.0,17.4,26.0,47.0,55.4,57.0
