Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,4.3,7.6,10.2,14.5,20.6,23.4,29.0,43.7,54.1
1974,4.8,7.1,9.9,15.5,21.8,35.3,45.7,58.2,72.9
1975,5.8,9.1,12.2,15.5,19.6,22.4,23.6,28.7,29.5
1976,9.4,13.7,17.3,17.5,17.8,24.4,37.3,40.1,46.7
1977,7.1,9.4,9.7,10.9,13.0,13.7,22.6,38.6,47.0
1978,17.4,23.2,29.0,32.5,36.9,46.0,48.4,48.4,63.0
1979,7.1,7.9,7.9,9.2,14.6,28.0,44.6,53.0,54.0
1980,4.7,7.2,9.8,17.4,27.8,42.1,68.1,76.4,91.1
1981,,,,,9.2,13.7,24.8,32.7,57.9
1982,1.6,2.8,3.4,4.9,7.8,10.3,20.4,22.2,31.0
1983,6.3,11.8,14.2,17.2,18.1,24.0,29.0,29.3,31.2
1984,8.1,10.9,11.1,11.1,11.7,16.7,28.2,33.1,42.2
1985,12.2,12.4,12.7,16.5,22.7,35.0,54.3,55.7,55.9
1986,4.4,7.2,9.8,12.2,15.8,21.9,32.0,41.1,46.4
1987,10.0,10.0,14.9,20.8,26.7,40.8,46.3,48.5,54.5
1988,7.7,8.9,10.1,17.8,35.5,51.0,72.0,83.4,85.6
1989,9.9,11.4,17.2,28.1,42.4,46.0,48.2,48.4,50.6
1990,7.0,9.9,13.0,14.2,20.4,34.5,43.7,50.6,50.8
1991,4.0,4.8,6.5,9.7,15.1,22.4,26.3,26.8,40.9
1992,4.8,9.5,11.6,13.7,17.2,19.6,27.2,,
1993,8.6,11.4,12.2,12.9,13.1,13.5,20.9,,
1994,9.9,10.4,13.0,13.0,15.8,16.0,22.8,24.4,41.8
1995,8.2,8.6,9.6,11.3,19.5,24.8,33.6,51.2,63.6
1997,7.4,14.0,15.7,19.1,24.8,30.8,33.7,34.6,35.7
1998,5.6,7.6,10.6,14.3,15.2,15.6,21.7,30.1,38.6
1999,10.1,10.6,10.8,12.8,13.5,17.6,25.3,,50.4
