Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,9.9,14.0,14.2,15.0,15.2,15.2,22.9,23.1,25.1
1965,10.2,18.8,22.4,25.1,26.7,27.4,28.7,33.3,34.3
1966,6.3,7.9,9.7,9.9,14.7,20.8,33.8,38.1,42.9
1967,7.6,13.2,15.5,21.6,22.1,23.1,34.8,44.2,45.0
1968,6.3,8.4,10.2,13.2,14.0,22.6,28.2,40.1,54.6
1969,8.9,11.4,11.7,11.9,11.9,16.3,32.8,49.8,72.9
1970,4.6,7.6,10.7,15.2,18.0,24.6,47.0,52.3,53.6
1971,7.4,10.2,13.2,20.8,22.1,26.7,31.5,36.3,40.9
1972,4.8,7.1,10.2,12.7,15.2,22.4,31.2,41.1,41.1
1973,8.4,9.4,11.2,12.7,18.0,27.9,41.4,47.8,48.3
1974,7.9,9.1,9.7,10.2,11.2,17.3,34.3,47.0,58.9
1975,10.7,14.0,14.7,19.8,34.0,49.0,80.0,81.3,81.3
1976,4.8,6.6,8.4,11.9,15.7,18.5,36.3,53.1,73.4
1977,4.1,5.6,6.3,10.2,17.0,22.9,42.9,54.4,59.2
1978,4.3,5.5,7.2,10.5,12.1,19.6,27.6,30.2,34.6
1979,13.4,24.0,28.3,36.5,38.9,38.9,42.5,62.6,68.3
1980,4.1,5.9,6.3,6.6,7.7,9.7,21.3,40.4,59.9
1981,4.5,5.7,6.7,8.2,16.5,21.4,34.3,46.3,50.2
1982,4.8,5.7,6.5,9.6,16.3,25.0,38.2,38.4,38.4
1983,5.1,8.5,9.2,10.2,16.6,22.0,37.9,44.6,44.6
1984,2.8,3.7,4.4,6.1,9.8,15.4,25.2,39.3,45.4
1985,,,,,9.4,17.7,34.5,42.5,52.4
1986,4.3,7.2,10.9,15.8,25.7,36.9,51.6,51.6,51.6
1987,6.2,10.8,13.6,20.2,22.4,24.7,39.0,47.8,54.0
1988,11.0,17.5,22.3,24.3,24.3,29.3,56.1,83.7,86.1
1989,7.5,11.6,17.7,19.7,22.3,24.9,38.1,44.1,83.9
1990,9.5,15.2,22.8,33.5,33.7,33.8,43.2,46.8,64.2
2005,5.0,7.8,10.2,15.4,19.6,23.2,37.0,40.2,57.8
2006,4.4,5.8,7.2,9.4,11.4,17.2,31.2,32.6,33.0
2007,6.6,13.2,16.6,18.4,19.0,24.2,39.2,62.7,68.0
2008,8.0,15.6,23.4,43.2,45.4,45.8,45.8,55.6,78.0
2009,8.4,13.0,14.6,16.4,18.0,21.6,41.6,49.0,49.2
2010,3.0,5.2,7.2,13.6,20.6,24.6,34.2,40.4,61.8
2012,9.4,18.8,23.8,28.0,32.0,32.4,39.6,44.6,52.8
2013,7.4,11.8,14.2,18.2,19.2,31.6,53.4,69.2,80.6
2014,6.0,10.4,12.0,13.0,20.4,34.0,65.8,102.8,118.2
2015,5.6,8.6,12.0,16.0,18.6,21.0,55.2,75.6,147.0
