Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1958,8.6,9.7,13.7,25.9,31.5,35.8,43.9,48.5,58.4
1960,5.8,9.9,11.7,22.6,25.1,28.7,41.9,42.2,42.2
1961,5.1,5.6,5.6,8.6,12.4,18.3,41.4,49.0,60.7
1962,3.6,5.8,7.1,8.6,13.5,24.1,33.0,48.0,58.9
1963,4.8,6.6,8.9,12.2,18.0,32.3,48.8,54.4,54.6
1964,5.8,10.7,12.2,17.3,19.8,27.9,47.0,74.4,75.4
1965,4.1,6.6,9.4,9.7,12.4,19.3,34.5,40.4,40.9
1966,5.8,9.4,13.0,15.2,20.6,22.1,37.3,43.2,58.9
1967,8.1,16.0,18.3,18.8,22.6,28.4,39.6,54.1,71.9
1968,5.8,10.9,16.0,21.8,35.6,55.9,67.6,67.6,67.6
1969,3.3,5.6,8.4,11.4,14.7,22.4,35.3,39.9,41.7
1970,6.6,10.9,12.7,18.8,24.9,29.5,58.4,67.6,84.3
1971,6.6,9.7,10.4,15.7,22.1,42.4,65.3,70.4,111.8
1972,3.3,5.6,6.3,8.9,13.5,20.3,33.8,38.6,46.7
1973,4.6,5.8,8.1,9.9,14.5,19.6,44.2,50.0,61.7
1974,4.1,7.9,8.9,9.7,14.0,18.5,35.3,38.6,43.9
1975,4.6,7.4,10.9,17.8,20.3,22.1,34.5,51.6,77.0
1976,9.7,11.4,11.9,12.2,15.0,22.4,37.1,41.4,47.8
1977,7.1,12.7,14.2,20.6,33.0,45.0,69.8,72.6,72.6
1978,3.7,7.2,7.7,8.0,11.2,20.2,37.1,62.1,90.4
1980,,,,,20.2,20.4,20.6,23.0,34.4
1981,,,,,25.4,32.5,53.8,54.2,64.0
1982,,,,,16.7,21.0,32.4,36.0,45.2
1983,,,,,16.9,20.7,47.3,68.3,71.6
1984,,,,,20.8,22.7,41.0,45.7,52.8
1985,,,,,17.2,22.4,37.6,41.4,60.4
2001,3.5,5.9,7.7,14.2,19.1,25.7,45.4,52.2,61.2
