Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,,,,,22.9,22.9,27.9,27.9,35.6
1962,,,,,15.0,17.5,44.7,66.0,73.7
1963,,,,,16.0,20.6,36.6,54.6,54.6
1964,,,,,16.0,29.7,45.0,61.5,72.9
1965,,,,,23.1,39.4,39.4,39.4,42.2
1966,,,,,8.9,14.5,25.9,29.5,32.3
1967,,,,,47.8,66.3,81.5,110.2,118.6
1968,,,,,16.0,17.5,28.2,32.5,38.4
1970,,,,,31.5,31.5,36.8,41.9,42.9
1971,,,,,41.1,51.1,54.1,54.1,54.1
1972,,,,,11.2,14.5,20.8,25.1,38.4
1973,,,,,30.5,35.1,35.1,35.1,42.3
1974,,,,,27.9,31.0,41.4,43.4,43.4
1975,,,,11.4,12.7,19.1,26.0,27.6,29.1
1985,10.5,11.7,15.7,17.3,28.3,31.2,41.9,42.8,43.0
1986,11.5,14.1,18.5,36.9,48.4,75.5,76.5,77.4,81.4
1987,9.7,12.5,15.1,18.2,20.7,22.8,34.1,36.0,36.2
1988,7.6,11.2,17.2,26.3,34.1,36.5,40.4,40.4,58.9
1989,13.7,19.0,22.2,22.7,24.2,27.4,41.3,41.3,41.4
