Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1979,,,,,4.2,7.5,15.0,23.1,33.2
1980,,,,,7.1,8.2,11.8,12.8,25.5
1981,,,,,6.3,7.0,10.8,17.8,24.7
1982,,,,,3.0,4.1,7.5,9.8,14.4
1983,,,,,2.9,5.1,11.0,14.1,15.3
1984,,,,,6.8,7.7,12.0,16.4,16.7
1985,,,,,6.2,10.8,14.2,14.6,14.6
1986,,,,,5.4,6.6,10.1,12.3,19.7
1987,,,,,4.3,5.9,14.8,21.7,28.5
1988,,,,,2.0,2.5,5.6,10.3,18.9
1989,,,,,7.2,10.7,22.2,23.8,23.8
1990,,,,,,,,23.6,33.5
1991,,,,,3.7,5.8,,,14.4
1992,,,,,3.6,5.8,9.7,13.2,13.6
1993,,,,,6.4,12.5,31.2,55.2,75.5
1994,,,,,4.9,9.3,25.5,35.9,51.3
1996,,,,,5.2,7.1,9.7,10.3,12.7
