Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1963,3.0,4.3,5.8,9.4,11.7,11.9,11.9,14.7,16.3
1964,3.0,4.3,4.8,6.3,10.4,15.2,17.8,25.4,27.2
1965,2.3,3.6,3.8,4.6,5.1,7.4,12.4,16.5,22.1
1966,1.5,2.0,2.3,2.5,3.3,4.3,8.1,11.7,19.8
1967,2.0,3.3,4.3,6.6,11.7,12.4,12.4,16.5,21.1
1968,4.8,6.6,8.4,10.2,12.2,17.8,33.0,33.8,37.3
1970,1.8,2.3,3.3,4.3,5.3,8.4,13.0,19.8,29.7
1971,3.6,5.3,6.1,8.1,8.4,12.7,18.3,24.1,25.1
1972,2.0,3.8,5.3,9.1,14.0,24.4,55.1,57.7,71.1
1973,1.8,2.8,3.3,4.6,8.1,14.5,25.1,34.0,43.2
1974,3.6,4.8,5.3,6.3,7.1,8.9,10.9,12.4,15.2
1975,2.3,4.3,4.6,4.6,4.6,7.1,10.2,11.4,17.8
