Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2006,10.8,16.2,20.6,29.2,29.8,30.6,37.4,40.8,58.0
2008,8.6,13.8,17.4,18.8,28.8,30.6,38.0,42.0,49.8
2009,6.2,11.0,16.0,18.6,20.8,29.0,42.4,42.6,51.0
2010,9.6,14.2,16.2,16.2,20.6,25.0,30.0,32.0,46.2
2011,6.4,11.8,15.8,24.2,29.6,32.6,46.2,64.0,66.4
2012,5.8,8.2,8.8,11.4,13.2,19.8,37.4,50.6,59.2
2013,11.4,21.0,26.4,44.4,64.4,67.8,68.2,69.2,69.2
2015,9.8,12.2,14.2,16.0,18.2,22.4,30.0,38.2,43.8
2016,6.4,7.8,9.8,12.0,13.0,18.8,31.4,45.6,55.6
2017,6.8,9.6,11.4,18.2,24.0,28.6,36.8,40.8,47.8
