Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,4.1,8.1,9.2,11.8,12.7,13.0,16.8,22.1,23.7
1983,,,,,20.4,25.9,28.8,33.0,41.6
1984,3.0,5.6,8.3,11.2,15.4,17.7,17.8,17.9,31.7
1985,4.3,7.5,8.1,8.6,11.8,17.7,31.3,44.0,44.0
1986,9.7,12.2,13.1,20.9,22.2,23.0,23.7,25.3,29.7
1987,4.0,7.3,9.3,9.3,14.2,14.4,31.9,35.2,35.6
1988,8.4,11.6,13.4,14.0,20.9,31.2,52.1,63.6,63.8
1989,6.7,11.3,14.7,16.2,17.4,17.4,17.7,22.2,24.4
1990,2.9,4.4,6.4,12.4,13.5,20.2,40.7,63.9,76.8
1991,5.4,5.8,6.2,11.3,12.5,16.9,26.7,36.0,37.5
1992,3.3,3.6,3.6,4.4,5.8,7.9,11.9,17.3,20.8
1993,1.7,2.6,3.2,5.1,8.1,11.0,16.9,26.9,49.3
2006,4.8,7.0,7.6,10.6,11.8,11.8,14.2,19.2,29.0
2007,8.2,14.4,19.8,25.8,28.2,31.4,44.4,46.4,46.4
2008,4.6,8.6,12.6,22.4,25.0,26.8,32.8,35.6,39.0
2009,6.6,8.4,9.4,10.2,11.6,14.2,14.6,16.8,18.8
2010,2.4,4.2,4.2,4.2,6.0,10.4,16.0,22.2,35.0
2011,10.2,11.0,11.8,14.2,15.2,15.2,24.6,27.6,30.4
2012,5.0,6.2,6.6,7.8,9.2,9.2,9.2,9.2,9.2
2013,8.6,14.2,17.2,22.6,26.2,27.0,27.0,27.0,29.4
2014,2.8,3.4,4.4,6.4,11.0,15.4,24.0,29.2,33.2
