Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,13.2,18.3,21.3,21.3,21.3,21.3,22.4,30.7,47.2
1963,2.5,3.0,4.1,4.3,5.6,9.4,19.0,29.2,33.3
1964,4.3,6.9,6.9,6.9,7.4,12.2,23.1,35.8,44.7
1965,3.3,6.1,7.9,11.2,17.3,23.6,28.7,35.6,37.3
1966,5.6,5.6,5.8,8.9,14.5,21.3,27.7,50.8,63.5
1967,2.5,3.3,4.6,6.6,8.9,13.0,20.1,33.8,49.5
1968,5.8,7.4,8.6,12.2,14.0,19.8,29.5,30.7,30.7
1969,8.4,11.9,15.2,17.5,19.8,23.1,42.7,46.2,50.5
1970,15.2,24.4,30.5,36.6,45.7,58.4,62.2,62.2,84.6
1971,5.6,10.7,13.7,14.7,15.0,15.7,17.3,26.9,29.5
1972,5.6,7.6,8.9,13.5,18.0,21.3,26.4,26.4,35.1
1973,12.7,15.5,16.8,17.8,22.1,24.1,28.2,36.1,42.4
1975,11.2,14.7,16.0,16.0,19.8,24.1,25.7,28.2,36.3
1976,15.5,15.7,16.8,17.0,18.0,18.3,22.1,23.6,27.9
1977,7.6,13.0,13.7,14.0,14.0,19.3,30.0,36.6,37.6
1978,8.1,10.0,10.0,12.0,14.2,18.7,25.4,32.8,32.8
1979,9.8,11.4,12.5,14.6,22.2,29.6,37.0,67.2,81.5
1980,4.7,8.8,10.2,15.3,18.0,25.4,51.7,56.0,60.2
1981,5.1,9.7,10.7,12.3,12.7,20.7,29.3,51.0,53.2
1982,5.3,7.3,8.6,9.2,11.4,12.4,22.5,24.7,32.9
1983,7.1,9.8,10.8,12.5,12.6,12.6,17.4,21.4,23.0
1984,15.8,22.4,27.4,31.4,31.4,31.6,31.6,44.2,45.0
1985,6.0,8.1,9.8,13.9,22.5,31.7,33.1,50.7,73.6
1986,7.1,9.6,9.8,10.2,10.8,11.8,20.2,36.2,59.4
1987,5.3,9.1,12.3,17.8,19.9,20.4,23.4,23.4,26.4
1988,4.6,7.5,10.1,12.5,13.3,19.3,22.0,29.2,34.0
1989,6.1,10.4,12.1,14.8,18.0,30.3,51.3,75.9,78.4
1990,3.2,6.1,8.7,9.7,14.6,14.7,24.8,42.8,45.7
1991,2.9,5.7,6.3,7.4,8.6,12.7,27.7,31.8,32.0
