Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2004,3.2,4.0,4.8,7.4,12.0,19.0,36.8,40.9,59.2
2005,4.6,7.2,7.8,9.4,14.6,22.0,43.0,50.0,59.0
2006,3.6,7.2,10.6,20.2,33.8,51.2,57.4,57.8,57.8
2007,4.8,7.0,8.2,11.4,21.2,30.0,36.8,36.8,37.0
2008,5.0,9.0,11.2,15.8,22.0,24.6,30.8,57.0,59.0
2009,6.8,11.8,13.6,16.0,23.6,24.8,43.6,52.0,59.6
2010,5.8,9.0,10.2,12.2,15.6,20.2,29.6,47.2,58.8
2011,4.0,5.6,7.8,12.8,18.0,21.6,36.2,51.2,54.8
2012,6.0,11.2,15.6,25.6,35.8,38.0,45.6,66.8,89.2
2013,5.0,9.6,11.4,11.6,16.4,23.8,32.8,41.0,43.0
