Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,3.6,5.6,6.1,9.1,10.2,18.5,20.6,21.3,22.4
1970,3.6,6.3,7.4,9.4,13.5,18.5,36.3,41.7,61.0
1971,8.4,13.2,15.5,16.8,16.8,18.0,25.1,26.2,37.3
1972,5.6,6.6,6.6,6.6,6.6,8.1,15.5,20.3,25.7
1973,4.3,7.4,11.2,13.2,15.2,21.3,21.6,21.8,30.7
1974,4.6,7.1,9.4,12.4,15.7,20.1,30.5,43.4,46.2
1975,5.6,8.9,13.0,14.5,15.5,21.3,31.7,37.6,45.7
1977,2.8,3.3,3.3,5.1,6.3,9.1,16.8,25.1,26.9
1978,2.3,4.1,4.4,5.2,6.7,10.9,22.1,36.4,47.2
1979,4.7,7.0,9.1,12.2,15.5,16.7,19.3,19.4,19.4
1980,5.3,8.0,11.4,13.7,15.7,15.8,15.8,16.0,31.6
1981,3.4,4.3,4.8,6.2,7.4,8.0,11.5,16.2,27.4
1982,6.6,9.6,12.2,13.3,14.9,15.4,17.0,17.4,23.2
1983,,,,,7.3,8.3,15.9,25.7,38.2
1984,,,,,,,,,
1985,4.2,4.4,4.6,6.4,9.7,16.3,33.3,41.9,48.0
1986,7.6,10.6,12.8,13.8,15.6,16.2,19.4,19.7,29.2
1987,2.8,5.6,8.2,14.4,15.3,15.4,20.9,22.8,22.8
1988,,,,,,,,,14.5
1989,4.1,5.0,5.2,5.7,7.7,9.5,17.4,26.0,26.8
1990,7.6,9.4,9.6,11.0,18.2,22.3,34.3,38.2,41.6
