Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,10.7,11.2,11.7,16.0,17.5,22.1,31.2,35.1,53.3
1971,8.1,11.7,15.0,21.8,21.8,27.4,56.1,87.4,125.7
1972,4.8,9.4,10.2,13.5,14.0,16.3,24.4,39.1,60.5
1974,10.7,12.7,14.2,25.1,27.2,30.5,33.3,44.2,46.2
1975,6.3,7.6,8.9,15.0,22.6,25.4,33.8,39.6,42.9
1976,18.8,21.3,23.9,25.7,30.7,31.7,33.0,41.4,42.7
1977,5.6,9.4,11.2,17.8,17.8,20.1,29.7,49.8,60.5
1978,7.6,9.5,11.2,18.1,19.7,19.7,35.8,46.5,50.2
1979,3.4,5.9,6.8,9.5,14.5,20.7,22.8,28.6,39.0
1980,4.5,7.8,10.3,16.3,16.3,16.9,28.7,33.4,47.8
1981,7.2,9.8,11.2,20.1,28.7,31.8,37.5,37.5,41.2
1982,4.2,5.9,6.9,8.1,9.1,13.8,22.0,28.4,50.2
1983,5.7,8.4,11.0,22.0,29.2,32.2,35.8,37.0,39.6
1984,4.4,6.3,8.1,12.9,16.8,20.7,31.4,31.8,36.9
1985,3.3,4.2,6.1,10.8,13.0,15.9,21.0,25.7,40.8
1986,6.2,7.8,9.8,12.4,18.0,22.7,24.2,31.3,49.3
1987,9.0,12.5,16.2,22.4,24.9,31.0,45.9,51.0,71.4
1988,3.4,5.9,7.6,11.3,15.3,18.7,19.0,22.7,41.0
1989,5.7,10.9,13.3,14.2,15.5,18.7,22.7,30.7,37.4
1990,,,,,,,,,
