Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1966,4.6,6.9,8.4,13.2,17.0,21.6,33.3,39.9,49.0
1967,4.6,6.6,8.4,10.7,17.3,24.1,33.8,41.4,51.8
1968,4.1,5.8,7.1,8.9,10.7,16.3,25.9,41.7,57.1
1969,4.3,7.6,9.4,15.7,25.1,34.3,46.0,56.6,84.6
1970,4.3,7.4,7.9,13.7,19.0,25.9,60.5,67.1,79.5
1971,11.9,19.6,20.8,21.3,22.4,32.0,42.2,47.8,49.8
1972,4.8,9.4,11.7,17.5,20.1,23.6,37.3,44.4,49.5
1973,16.5,20.3,21.1,21.1,21.6,22.6,37.6,65.8,68.8
1974,7.4,9.1,11.2,15.0,16.8,22.6,27.4,34.3,38.6
1975,10.2,16.5,19.3,20.1,24.9,24.9,24.9,24.9,39.1
1976,14.0,21.6,30.5,45.0,48.5,49.8,52.3,52.3,57.9
1977,7.4,9.7,10.7,12.4,18.3,19.3,34.0,40.4,44.4
1979,4.7,7.5,9.3,15.2,18.0,19.8,44.6,55.0,55.4
1980,7.4,9.5,11.6,17.3,20.7,24.1,34.7,46.4,46.4
1981,3.8,5.6,6.8,9.7,16.7,24.4,51.8,65.0,83.5
1982,4.8,9.4,9.7,9.7,18.3,26.3,41.4,50.5,67.2
1983,6.1,6.8,6.8,7.9,14.6,20.8,35.1,46.6,56.9
1984,9.6,14.0,16.2,19.4,27.9,31.5,33.6,34.7,44.2
1985,7.1,8.1,11.6,23.2,24.2,24.2,27.5,41.4,42.5
1986,7.9,9.4,11.3,12.2,13.7,17.9,27.5,31.9,33.2
1987,4.3,6.8,7.8,11.3,16.7,18.0,28.7,36.8,49.6
1988,6.3,9.9,12.9,13.9,18.2,18.2,25.8,36.8,36.8
1989,6.6,11.7,17.2,21.3,29.0,39.8,67.5,100.5,119.6
1990,4.6,8.2,10.7,19.2,32.3,41.8,53.5,63.9,75.5
1991,5.7,6.3,7.0,10.2,13.2,20.5,45.3,60.3,63.1
1992,8.3,14.8,17.5,19.6,20.6,20.6,48.4,59.6,60.8
