Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,1.6,3.1,4.2,5.8,6.9,8.0,8.0,10.4,14.6
1983,1.0,1.0,1.2,2.3,4.5,7.4,12.5,19.7,25.3
1984,1.2,2.1,2.5,4.2,5.1,10.0,20.0,26.2,28.3
1985,1.3,1.9,2.5,4.8,7.6,10.1,22.4,28.0,30.2
1986,0.9,1.7,2.4,4.8,8.4,13.2,22.7,27.5,37.0
1987,1.2,1.5,2.3,4.0,6.3,10.1,19.2,19.2,21.7
1988,0.9,1.4,1.9,3.3,6.0,9.4,14.2,15.6,15.6
1989,2.9,5.7,6.5,8.3,9.9,12.1,14.8,24.7,33.4
1990,1.4,1.8,2.8,4.8,8.4,9.6,16.0,28.3,34.0
1991,1.6,2.0,3.1,4.8,6.8,8.4,15.8,19.6,19.6
1992,1.0,1.4,1.8,3.2,4.4,7.5,18.2,23.9,29.4
1993,0.8,1.3,1.6,2.7,4.9,9.0,16.4,30.1,41.2
1994,1.1,1.3,1.8,3.1,4.9,8.6,16.8,19.5,25.8
1995,2.6,5.1,7.4,8.3,15.5,22.2,30.5,42.0,49.1
1996,0.7,1.4,2.0,3.9,5.9,10.0,27.2,36.0,42.4
1997,0.7,1.0,1.4,2.2,4.4,7.0,16.7,27.4,37.3
2000,1.0,1.7,1.9,2.9,5.8,10.4,21.6,33.6,40.8
2002,1.0,1.3,1.7,3.1,4.6,6.4,12.6,22.9,24.6
2006,0.6,1.0,1.2,1.6,2.8,4.8,12.0,18.8,21.0
2007,1.2,1.8,2.4,4.4,7.0,10.2,15.0,22.0,23.4
2008,2.0,2.4,3.2,4.0,4.6,8.0,14.4,19.6,25.2
2009,0.8,1.4,1.8,3.0,5.4,8.8,16.6,22.4,25.0
2010,1.4,1.8,2.4,4.2,6.4,9.0,14.8,15.6,16.2
2011,1.4,2.2,2.8,3.8,5.4,8.6,12.2,16.4,18.4
2015,0.8,1.2,1.6,2.6,4.0,5.8,9.6,14.2,21.2
2016,1.2,2.0,2.8,4.8,7.8,11.8,23.0,39.6,68.8
