Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,5.6,8.1,10.4,13.5,16.3,22.4,35.6,43.9,50.5
1968,7.9,9.7,10.7,16.0,25.9,37.6,54.4,66.0,94.0
1969,6.1,6.3,6.3,8.6,13.5,23.9,46.0,49.3,52.1
1970,5.6,7.4,9.1,17.3,22.9,33.0,50.3,74.9,80.3
1971,8.1,11.4,12.2,19.8,31.5,44.7,64.5,80.5,92.2
1972,6.3,10.9,11.2,14.0,17.5,22.9,42.7,55.9,73.7
1973,4.1,6.6,8.4,12.2,21.8,28.4,58.2,65.3,67.6
1974,4.1,5.1,6.3,10.4,17.3,25.7,38.4,49.0,71.9
1975,3.6,6.1,8.1,10.9,13.7,21.3,40.4,61.2,73.4
1976,7.1,10.7,11.9,17.5,21.3,34.8,61.5,80.0,93.2
1978,4.9,8.8,13.0,16.9,24.5,35.9,46.7,54.8,75.6
1979,4.8,9.3,12.8,21.3,25.7,45.9,78.3,90.4,113.2
1980,4.2,5.9,7.6,11.6,18.8,31.0,59.4,69.0,75.3
1981,4.8,7.0,8.5,11.5,20.6,26.8,51.4,60.2,71.5
1982,12.7,14.9,18.4,20.4,24.9,26.5,36.3,53.6,76.8
1983,7.8,11.6,15.1,17.7,20.2,32.3,61.6,82.4,90.6
1984,10.2,15.9,20.4,27.9,30.8,34.1,35.9,49.7,68.3
1985,5.7,8.0,11.1,13.2,19.0,23.7,43.0,78.0,108.3
1986,6.0,7.5,9.6,13.3,13.7,26.6,59.4,73.8,80.0
1987,4.0,5.9,7.7,11.7,17.5,24.4,53.1,61.0,62.2
1988,6.5,9.0,13.3,16.9,29.4,45.0,48.9,52.5,54.1
1989,9.3,10.5,11.9,14.8,20.4,30.7,51.5,64.7,66.5
1990,5.6,7.0,10.0,15.3,20.9,31.1,38.2,54.1,71.0
1991,8.9,9.2,9.5,10.6,14.9,19.7,32.5,44.9,57.9
1993,3.4,4.4,5.8,11.0,14.3,25.4,50.4,69.5,73.0
1994,5.1,9.7,14.4,15.7,15.7,18.9,34.2,45.4,50.4
2006,5.6,11.2,15.2,17.6,20.2,24.6,35.4,53.6,74.6
2007,9.0,12.2,13.2,15.4,19.0,24.6,57.6,59.6,66.8
2008,4.8,5.8,8.6,14.4,23.8,33.6,50.2,69.8,70.0
2009,4.4,8.8,12.2,17.8,23.0,27.4,42.8,54.6,82.6
2010,5.0,9.4,10.8,11.0,17.8,30.2,45.8,57.2,57.6
2011,6.2,10.2,13.6,18.8,22.0,26.2,34.2,47.4,61.0
2012,5.4,6.8,7.4,11.4,16.0,24.6,33.8,46.6,64.8
2013,4.0,6.4,8.0,11.2,16.6,22.2,34.4,43.8,52.2
