Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1985,3.9,5.6,6.0,10.0,15.5,23.3,35.2,35.8,36.0
1986,,,,,,,,,
1987,13.2,13.2,16.0,20.2,20.7,20.7,22.8,27.1,42.4
1988,11.2,12.4,13.1,16.9,17.4,18.5,24.2,34.6,43.7
1989,5.5,10.1,12.1,16.4,18.8,18.8,,,37.0
1990,5.5,6.3,7.4,10.2,12.2,17.2,35.3,46.8,47.2
1991,9.4,13.5,17.2,20.4,23.2,26.3,48.8,62.8,63.0
1993,4.2,8.3,12.1,14.9,17.5,21.6,28.6,29.5,35.4
1994,10.1,10.7,12.3,17.1,25.6,34.0,38.1,38.7,38.7
1995,9.1,13.9,18.8,28.1,32.4,33.1,47.8,51.6,56.1
1996,6.0,8.2,9.5,11.8,12.7,14.2,17.6,28.4,44.2
1997,11.0,20.1,26.5,39.9,47.3,69.4,70.2,70.2,75.0
1998,8.4,12.9,14.2,15.8,16.0,19.8,43.0,45.1,46.0
1999,7.9,10.6,12.8,19.5,26.2,32.5,43.3,50.4,54.1
