Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1967,2.3,4.1,5.8,6.3,6.6,7.9,13.0,16.0,19.8
1968,2.5,4.1,5.3,5.6,5.8,10.9,10.9,14.2,17.0
1969,2.0,4.1,5.3,6.3,7.1,9.1,10.9,14.7,18.3
1970,2.3,4.6,6.1,7.9,9.4,9.7,17.5,23.1,23.4
1971,2.8,4.6,5.3,7.9,9.1,15.0,21.6,25.1,31.5
1972,3.8,6.3,7.4,8.1,8.1,9.1,13.7,14.2,18.5
1973,1.8,2.8,3.0,4.8,5.6,7.9,10.2,10.4,13.0
1974,1.3,2.5,3.8,4.6,6.1,8.9,13.2,13.5,14.2
1975,2.5,4.1,4.6,5.6,6.6,6.6,10.7,10.9,12.2
1976,5.3,7.6,7.9,7.9,7.9,7.9,12.4,14.5,18.3
1977,3.6,5.6,5.8,6.1,6.1,6.9,9.9,12.2,18.8
1984,2.8,3.7,3.9,4.7,6.6,10.3,10.3,12.0,19.0
1985,3.3,4.6,5.0,5.4,6.9,10.4,16.5,17.0,24.5
1986,2.0,2.6,2.8,2.8,3.9,7.6,14.5,17.8,18.7
1987,2.9,4.4,5.1,6.1,7.8,7.9,10.1,17.9,22.5
1988,2.0,2.3,3.6,6.9,9.5,11.6,14.5,22.0,33.7
1989,2.5,2.9,3.6,5.3,9.5,14.6,18.2,19.2,22.7
1990,2.9,5.5,6.6,7.6,9.8,12.2,13.2,15.5,19.2
1991,1.2,1.7,2.0,2.5,3.1,5.0,10.6,18.4,22.6
1992,6.5,10.3,15.5,17.3,17.3,17.3,17.5,17.6,17.6
1993,3.2,5.1,5.5,5.9,6.7,6.9,9.7,14.0,24.4
1994,4.1,6.3,7.8,11.5,17.9,20.1,26.8,29.2,30.0
1995,2.6,3.4,4.2,4.4,6.5,7.7,10.7,10.7,11.3
2005,3.2,4.8,5.0,5.4,5.4,6.8,11.0,13.6,18.2
2006,1.4,2.0,2.6,2.8,3.8,5.8,10.8,16.8,19.0
2007,4.0,5.6,6.8,7.4,8.0,8.0,11.0,14.0,14.4
2008,4.2,5.6,5.8,6.4,7.4,10.6,11.2,12.8,20.6
2009,1.8,2.4,3.2,5.4,8.6,11.6,12.6,13.4,13.6
2010,2.8,3.4,3.4,5.0,6.4,6.8,9.6,15.8,17.8
2011,3.8,7.2,8.8,12.4,13.4,14.6,15.4,23.0,24.0
2012,1.4,2.2,3.0,4.8,6.4,6.8,8.8,12.0,14.8
2013,2.8,3.6,4.0,4.6,6.0,6.8,12.4,13.6,21.6
2014,3.4,4.2,4.2,4.4,4.6,8.0,14.6,18.0,22.8
2015,3.6,5.4,6.2,7.4,9.0,11.2,14.0,14.0,16.0
2016,2.2,3.2,3.6,4.0,5.4,7.4,8.2,8.4,13.2
