Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1964,,,,,10.2,15.7,28.4,44.7,60.2
1965,,,,,11.9,17.8,26.9,39.1,60.7
1966,,,,,18.0,19.0,29.5,44.4,81.8
1967,,,,,12.2,17.8,30.2,44.4,51.6
1968,,,,,12.2,14.2,29.7,48.5,66.8
1969,,,,,14.2,21.3,38.4,58.2,71.9
1970,,,,,8.4,13.5,27.7,40.4,57.9
1971,,,,,10.7,13.5,31.2,46.2,71.1
1972,,,,,12.7,12.7,31.0,44.4,65.3
1974,,,,,6.3,10.9,21.1,33.8,51.8
1975,,,,,11.2,15.0,23.6,32.0,46.7
1976,,,,,6.1,9.9,24.4,40.4,49.8
1977,,,,,10.2,14.7,37.6,43.7,61.7
1978,,,,,10.0,12.2,25.8,42.0,46.6
1979,,,,,7.6,12.4,20.4,24.2,36.0
1980,,,,,6.6,11.0,20.8,31.8,35.6
