Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1970,5.1,7.6,11.2,14.5,17.0,17.5,29.5,30.5,35.6
1971,7.6,12.4,13.7,13.7,24.9,26.9,29.0,32.8,47.5
1972,5.1,8.9,11.4,14.0,15.5,16.5,39.1,55.6,66.3
1974,7.6,10.2,10.7,11.4,18.0,26.2,27.4,27.4,39.1
1975,6.1,8.9,10.4,10.9,12.7,17.8,25.7,31.2,31.2
1976,5.8,9.9,10.2,10.7,16.5,21.1,34.8,41.4,55.4
1977,9.7,14.7,15.5,20.8,23.1,25.4,26.7,26.7,29.5
1978,6.0,8.1,9.4,11.6,17.5,24.1,32.3,32.3,32.3
1979,6.3,6.9,8.4,12.5,17.3,19.2,39.8,46.0,47.2
1980,2.6,3.4,4.3,6.8,13.1,14.8,29.6,30.7,32.8
1981,9.0,9.0,9.0,10.6,16.5,26.7,54.1,59.7,59.9
1982,2.8,4.5,5.3,5.7,9.1,12.4,16.9,25.2,30.9
1983,6.8,6.8,6.8,6.8,10.6,12.1,14.0,15.6,25.0
1984,4.1,6.4,7.0,8.6,10.2,12.3,18.0,23.4,23.4
1985,6.0,7.1,7.4,8.6,13.8,23.0,28.6,28.6,29.0
1986,4.6,6.5,8.1,13.7,21.5,31.7,34.3,42.7,43.4
1987,6.7,10.4,14.1,22.7,25.2,28.1,61.9,64.8,67.0
1988,6.7,8.4,11.8,16.9,19.7,19.8,24.8,29.8,39.4
1989,4.9,5.8,8.8,11.4,18.2,19.7,27.2,36.0,50.4
1990,8.0,12.0,15.0,16.0,22.2,24.2,25.0,29.8,30.0
1991,10.4,16.5,21.2,29.0,30.2,42.9,48.4,65.0,77.9
1992,5.1,7.4,8.6,13.3,23.3,26.9,39.0,46.0,49.8
1993,5.1,9.2,13.2,16.0,16.7,18.4,21.4,22.6,24.4
1994,10.0,14.4,14.4,16.5,20.1,29.3,40.3,52.2,52.2
1996,18.5,28.0,36.8,53.4,83.2,114.7,118.0,118.0,118.0
1997,7.8,8.1,9.5,10.6,13.5,24.7,38.6,41.0,41.0
1998,6.6,9.7,12.5,18.6,26.4,26.9,32.2,37.5,43.0
