Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2004,8.4,12.8,14.0,19.6,25.0,28.4,53.2,58.2,70.4
2005,10.2,17.4,21.0,26.6,27.6,32.4,58.8,67.2,68.0
2006,,,,,8.0,12.8,21.6,31.5,52.9
2007,,,,,,45.5,45.5,56.8,59.2
2008,9.8,12.4,13.8,17.6,23.0,25.2,30.0,30.0,33.0
2011,5.8,9.6,12.2,17.2,22.8,30.8,32.4,36.4,37.8
2012,4.8,9.2,13.6,25.4,27.8,30.2,44.8,45.2,46.6
2013,8.6,10.2,13.8,16.0,19.2,21.8,31.0,44.8,44.8
2014,8.8,11.0,12.8,20.4,23.4,27.4,28.8,29.2,36.2
2015,7.0,11.2,12.8,13.2,13.4,15.8,24.0,42.6,51.8
