Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1973,9.7,13.7,19.6,29.5,43.7,46.2,47.5,47.5,52.6
1974,15.7,16.8,21.1,21.6,24.9,26.2,47.0,47.5,47.5
1975,15.2,17.8,26.7,32.0,34.8,37.3,40.4,70.4,85.1
1976,6.6,7.4,7.9,10.9,16.5,20.1,32.0,39.9,41.9
1977,4.1,6.9,8.4,12.2,12.7,17.0,26.9,27.4,33.3
1978,6.7,9.7,13.7,15.7,16.5,16.5,20.6,36.8,52.1
1979,9.2,15.7,16.5,17.4,19.4,31.0,55.8,85.8,89.2
1981,,,,13.0,16.0,19.5,26.6,46.6,61.6
1982,6.7,8.9,12.7,17.7,20.7,24.6,36.7,36.9,37.5
1983,8.7,13.6,18.6,24.3,26.4,26.6,26.6,28.2,37.2
1984,9.5,13.4,18.2,20.7,29.7,39.1,53.3,59.4,59.4
1985,2.8,4.1,6.2,10.0,16.2,25.2,41.5,47.7,54.0
1986,10.6,14.1,16.2,16.7,18.3,25.5,43.9,44.0,44.2
1987,,,,,,,,,
1988,7.7,12.9,16.7,20.4,20.5,20.7,29.7,29.7,29.8
1989,11.9,14.5,16.9,17.2,17.2,17.2,,,51.8
1990,7.4,13.0,17.8,22.4,23.2,23.2,31.6,45.6,51.6
1991,5.0,6.8,8.6,9.5,9.8,16.0,32.7,36.6,36.6
