Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1962,20.3,22.4,23.4,23.4,27.7,41.4,67.6,69.8,71.9
1963,11.4,14.5,18.0,24.1,24.1,24.1,26.4,34.8,42.2
1964,8.9,11.4,13.0,14.0,21.6,24.9,30.2,40.9,49.5
1966,8.6,15.0,17.3,21.3,30.7,33.0,35.3,40.6,40.6
1967,5.1,9.1,9.7,13.2,17.8,23.4,36.3,40.6,40.9
1978,7.3,14.5,20.6,26.6,32.9,33.2,33.2,51.8,73.6
1980,4.2,8.1,11.5,13.3,14.1,22.7,29.0,43.9,50.7
1981,,,,17.6,18.3,22.7,33.5,34.3,34.6
1982,,,,,22.3,24.6,31.0,34.7,35.2
1983,,,,,18.8,20.6,37.0,45.8,46.2
1984,,,,,25.2,27.0,37.2,45.5,60.8
1985,,,,,21.2,32.0,35.6,36.5,39.2
1986,,,,,33.8,36.3,37.8,46.1,46.4
1987,,,,,20.0,20.0,24.2,24.4,24.4
1988,,,,,21.2,23.3,24.7,34.4,35.0
1989,,,,,9.9,12.6,,,62.8
1990,,,,,9.8,12.0,,,38.5
1991,,,,,23.5,32.5,46.8,49.0,49.2
1992,,,,,20.0,20.0,,,55.6
1993,,,,,20.0,22.9,27.3,34.3,41.7
1994,,,,,22.1,24.5,26.3,28.5,38.1
1996,,,,,22.4,30.6,40.5,56.1,56.1
1997,8.9,10.5,12.5,15.7,17.0,19.9,,,40.2
1998,6.8,10.0,11.6,15.4,19.8,23.4,27.2,29.4,29.6
1999,7.2,12.5,16.3,21.9,22.3,29.1,44.4,45.6,46.4
2000,12.6,19.6,23.9,31.7,55.0,81.5,123.5,130.7,158.9
2001,7.4,11.6,13.8,18.0,19.5,27.8,36.5,57.8,64.9
