Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1975,5.1,8.9,9.7,12.2,14.7,22.4,43.7,53.1,76.2
1976,3.3,5.1,6.1,7.9,12.5,20.1,35.3,50.6,65.8
1977,4.6,7.4,9.7,16.5,20.8,31.5,52.1,53.3,64.8
1978,3.0,4.1,5.8,8.1,13.1,25.4,45.4,52.7,58.2
1979,4.6,6.8,8.9,14.3,20.5,30.2,60.3,69.3,118.0
1980,4.8,9.2,12.9,16.0,16.5,24.4,60.1,92.0,108.3
1981,4.2,6.0,7.4,12.9,20.2,37.8,72.8,85.2,87.2
1982,5.0,7.1,8.2,9.9,13.8,24.8,45.4,67.6,89.8
1983,4.7,9.4,14.1,20.8,29.4,44.5,67.6,73.8,75.4
1984,2.5,4.8,7.2,14.4,19.4,25.7,48.4,78.6,99.6
1985,4.6,6.2,9.4,17.2,27.0,44.4,74.1,86.6,86.8
1986,10.7,11.7,15.7,19.4,19.7,20.7,22.5,32.0,44.2
1987,3.1,4.7,6.1,10.0,14.3,18.4,34.9,42.3,48.3
1988,2.9,5.7,5.7,6.7,9.9,15.1,31.9,45.2,45.2
1989,6.5,10.6,13.5,23.5,32.4,51.4,59.3,61.0,61.4
1990,4.7,7.6,9.8,13.9,17.8,22.0,34.0,51.0,83.4
1991,3.9,3.9,4.8,7.3,10.9,17.9,23.0,33.1,42.4
1993,4.1,6.2,8.9,11.6,18.5,19.3,37.6,63.1,71.7
1995,5.0,9.4,11.0,14.1,20.1,31.1,53.1,62.7,70.0
1996,,,,,,,,,106.0
