Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1974,5.1,9.4,12.4,22.1,25.1,26.2,43.7,47.2,50.0
1975,8.1,13.7,17.0,17.0,21.6,30.7,49.8,57.4,57.4
1976,10.4,13.7,17.5,20.6,28.2,32.5,39.1,50.0,52.6
1977,5.1,7.1,8.9,9.4,11.9,18.0,32.5,39.4,41.4
1978,7.5,9.8,12.3,12.3,15.4,17.3,35.2,52.2,72.6
1979,6.4,12.6,15.9,24.7,27.0,37.9,79.9,106.9,106.9
1980,5.6,9.6,12.0,19.2,27.1,38.1,47.7,49.3,76.8
1981,,,,16.6,19.4,24.6,44.2,58.8,62.0
1982,2.8,5.0,6.5,11.9,15.6,18.6,27.7,36.9,47.2
1983,4.4,6.9,8.9,14.1,21.4,21.7,21.7,30.6,38.7
1984,8.1,11.5,13.3,15.2,19.8,21.3,31.8,42.7,67.8
1985,5.2,7.8,9.5,13.7,20.7,26.9,42.8,60.2,78.9
1986,6.2,8.8,10.7,13.8,15.2,18.9,39.8,53.8,71.0
1987,5.9,9.7,11.8,15.8,17.2,18.7,23.2,27.7,35.6
1988,4.3,7.6,9.6,10.2,13.3,22.9,25.5,32.6,38.8
1989,4.6,6.0,8.0,9.4,12.0,16.2,,,47.0
1990,5.3,10.4,15.1,27.1,32.6,41.7,44.0,56.4,58.0
1991,9.9,12.4,14.6,24.3,32.6,35.0,36.4,38.6,38.8
1992,8.0,15.6,15.6,16.7,26.0,30.2,38.5,44.5,45.6
1993,6.9,11.0,14.6,18.5,23.8,24.2,25.9,,36.4
1994,7.5,10.8,14.0,17.1,20.1,24.7,46.0,46.8,52.0
1995,9.8,11.1,15.7,17.9,19.6,23.6,32.0,33.4,39.2
1996,7.0,9.5,12.1,15.6,17.6,26.7,34.7,,51.8
1997,10.3,18.3,20.4,21.9,22.5,30.4,35.2,35.7,35.7
1998,5.7,8.2,11.4,13.9,21.0,29.7,35.5,38.0,40.8
1999,8.7,11.5,13.1,17.7,21.9,27.1,37.9,55.3,80.8
