Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,13.7,21.8,26.2,29.7,32.8,33.8,40.9,58.2,68.8
1973,6.1,11.4,16.5,17.0,23.1,30.2,57.9,63.8,68.3
1974,10.2,13.5,13.7,17.3,18.8,22.1,27.2,31.5,37.8
1975,4.1,5.6,7.4,12.2,17.3,20.6,22.4,27.2,33.8
1976,9.7,19.0,28.4,33.3,34.8,40.1,62.5,72.4,90.7
1977,6.3,10.4,13.0,13.5,14.2,16.5,36.8,42.7,51.1
1978,5.6,9.3,13.3,22.1,34.9,49.5,59.3,60.5,76.3
1979,6.8,11.1,15.5,23.5,29.0,31.4,46.5,57.2,58.3
1980,5.4,9.0,10.2,10.9,17.9,31.6,51.8,51.8,52.4
1981,,,,14.6,19.3,22.0,47.8,58.7,79.0
1982,3.7,4.4,5.6,9.0,12.3,22.2,32.0,45.9,46.0
1983,4.6,7.0,9.0,13.0,16.2,16.3,16.3,25.0,43.0
1984,5.3,7.4,9.9,16.0,29.3,46.3,50.5,50.5,55.5
1985,4.1,5.5,5.9,9.4,16.7,30.1,48.0,57.3,61.2
1986,5.1,7.4,8.8,13.4,22.2,28.0,34.8,39.9,44.8
1987,6.1,8.9,11.3,16.0,20.4,21.3,31.5,31.7,36.7
1988,6.7,11.9,12.7,16.9,24.2,26.0,41.7,46.1,66.4
1989,3.9,6.1,8.9,12.5,13.9,15.1,24.4,38.2,56.8
1990,8.2,11.4,13.4,21.0,27.2,30.4,39.4,44.5,48.7
1991,9.5,11.1,14.8,20.4,30.4,37.9,41.2,41.2,41.2
1992,4.3,8.5,12.2,20.4,29.6,36.2,37.4,43.5,49.8
1993,9.5,16.8,20.2,24.5,25.3,25.7,38.0,38.0,42.8
1994,11.3,13.0,14.9,21.9,24.3,28.1,42.5,46.4,49.7
1995,5.8,9.6,13.9,19.0,26.9,37.4,59.9,67.9,67.9
1996,7.1,12.0,15.0,19.2,20.9,30.5,,,52.3
1997,10.6,14.7,17.9,22.1,25.2,35.9,45.8,67.8,76.1
1998,7.3,11.9,14.9,15.7,17.3,19.2,30.7,40.8,41.8
1999,9.8,12.1,16.2,28.3,34.0,35.8,36.6,47.1,68.3
