Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2005,4.6,7.2,8.6,12.4,13.8,14.4,14.4,18.6,21.0
2006,4.6,6.4,6.4,6.8,6.8,8.4,9.4,13.2,17.0
2007,3.6,4.4,5.2,6.8,8.4,10.4,11.4,12.8,14.8
2008,8.2,12.6,14.8,16.6,18.4,19.0,19.6,25.4,27.6
2009,1.6,2.8,3.6,6.0,8.6,13.2,20.6,28.8,33.8
2010,6.2,7.8,11.4,11.6,11.6,20.8,22.0,22.8,25.2
2011,4.4,7.6,10.4,11.6,14.2,14.8,22.4,30.8,39.0
2012,5.4,8.6,10.6,14.6,18.0,19.2,25.2,28.0,37.0
2013,4.0,6.8,9.2,13.0,14.2,14.2,14.8,18.6,21.0
2014,3.6,5.2,6.6,8.8,11.2,16.0,17.4,17.6,21.0
2015,2.8,2.8,3.6,4.8,6.4,11.8,13.8,18.2,18.4
