Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1961,1.5,2.0,3.0,4.8,8.6,15.2,32.3,35.6,35.6
1962,6.3,7.4,10.9,15.0,16.0,17.3,21.3,22.4,32.3
1963,10.9,16.0,20.3,29.0,35.8,37.8,41.9,47.0,48.5
1964,9.4,13.7,17.5,23.4,23.4,23.4,23.6,23.9,25.4
1965,6.1,9.1,10.7,13.5,19.0,24.1,32.0,35.1,47.8
1966,5.8,8.9,11.2,19.6,20.1,23.1,25.4,25.4,31.5
1967,5.3,9.4,10.4,11.7,13.5,15.2,15.2,19.6,24.1
1968,12.4,17.0,19.6,20.8,21.3,21.3,21.6,34.8,41.1
1969,4.8,5.6,5.8,9.9,13.0,21.8,22.4,26.4,29.7
1970,6.9,9.1,10.9,18.0,24.4,30.5,32.5,42.7,50.3
1971,12.4,15.2,16.3,17.0,20.1,25.7,28.2,37.3,41.9
1972,17.5,17.5,18.0,19.6,24.9,25.1,25.4,27.2,30.0
1973,9.1,17.0,20.8,32.3,49.8,64.8,68.1,68.1,83.1
1974,9.4,13.2,14.7,15.2,16.8,25.7,49.0,65.5,68.1
1975,5.1,8.9,9.7,10.7,10.9,16.3,25.9,36.3,53.1
1976,7.1,9.7,14.5,22.1,23.9,30.2,39.9,52.6,62.0
1977,7.4,13.5,15.7,20.3,23.6,25.7,33.3,50.8,52.6
1978,5.6,9.2,11.6,14.1,25.0,26.2,36.2,36.2,36.2
1979,14.0,20.8,23.0,27.0,28.2,29.7,37.7,37.7,37.7
1980,3.7,6.5,8.4,12.3,21.4,29.9,44.8,49.3,65.3
1981,6.2,8.9,11.4,17.5,22.7,31.0,56.2,75.6,75.8
1982,4.5,9.2,9.8,11.4,18.8,29.0,52.5,76.7,82.2
1983,10.1,14.7,18.2,24.2,24.9,26.5,49.4,49.4,54.2
1984,6.2,8.4,9.0,11.2,11.2,11.2,12.8,14.0,19.8
1985,4.4,5.7,6.6,7.5,9.5,9.9,18.9,27.7,31.4
1986,6.3,8.6,12.9,18.2,22.3,26.7,29.0,,
1987,4.0,5.6,7.6,10.8,12.6,14.8,22.4,24.9,25.7
1988,6.0,7.4,10.2,13.4,13.4,15.1,26.8,33.6,36.0
1989,6.4,10.4,14.4,17.7,17.8,26.0,30.3,34.7,35.4
1990,13.8,18.0,19.7,20.7,22.4,23.0,24.8,24.8,29.2
1991,7.8,9.2,13.2,15.6,23.2,39.6,50.6,60.8,66.6
1992,4.4,8.2,10.2,16.0,18.0,22.2,22.6,27.0,30.2
1993,6.0,7.2,9.4,9.6,10.4,20.0,27.2,37.8,51.8
1994,5.8,8.8,11.6,22.2,23.2,24.6,27.0,31.2,41.6
1995,5.6,9.6,10.2,15.0,17.0,17.8,,,45.4
