Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
2005,4.8,4.8,4.8,4.8,5.2,8.2,16.2,22.0,22.6
2006,1.0,1.6,2.0,3.2,4.8,8.0,12.2,20.2,21.0
2007,0.8,1.2,1.6,2.8,4.4,5.6,10.6,16.6,20.6
2008,2.6,2.8,3.0,3.4,4.8,7.0,8.6,10.8,14.2
2009,3.2,3.2,3.8,5.0,7.6,11.8,20.2,23.0,29.4
2010,0.8,1.0,1.2,2.0,3.6,6.2,10.8,10.8,11.0
2011,0.6,1.0,1.4,2.4,3.8,5.2,6.0,7.2,8.8
2012,2.2,2.4,2.4,3.0,5.4,7.4,16.0,20.6,20.8
2013,1.2,1.6,1.8,2.6,4.4,6.6,9.4,13.4,17.6
2014,3.6,5.2,6.0,7.4,7.4,7.6,8.0,10.2,10.4
2015,1.6,1.8,1.8,2.6,4.6,5.4,6.8,8.8,13.8
