Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1980,2.2,3.8,4.7,8.3,15.5,26.6,59.8,92.4,137.8
1981,,,,,12.5,20.8,36.8,51.1,68.4
1982,2.7,4.5,6.6,11.3,21.9,36.3,51.3,85.9,92.8
1983,6.8,10.7,13.3,16.0,16.0,16.7,21.2,28.9,42.4
1984,5.6,8.7,11.1,17.7,21.2,23.4,23.8,24.0,24.8
1985,7.7,7.9,8.1,9.5,14.6,22.7,29.0,33.5,42.6
1986,7.5,9.6,10.3,13.1,20.3,24.2,25.5,27.2,50.7
1987,10.2,14.9,17.7,18.3,19.5,,47.0,62.8,66.8
1988,3.0,4.8,6.0,11.4,12.9,17.8,42.6,69.7,77.6
1989,10.8,16.7,21.7,34.3,40.1,40.1,41.4,45.8,66.7
1990,9.4,13.9,18.2,19.4,19.4,22.3,48.5,71.6,74.6
1991,5.2,10.0,14.0,22.8,28.6,34.7,57.2,66.4,67.2
1992,4.7,6.9,9.3,9.5,10.4,15.8,34.9,42.8,42.8
1993,11.9,15.1,19.8,22.2,22.2,22.2,,,66.8
1994,8.9,10.8,11.7,12.3,13.5,24.9,29.0,48.1,53.7
1995,2.4,4.4,6.4,7.6,13.5,24.7,,,81.4
2004,8.4,12.8,12.8,12.8,15.4,20.1,31.7,,50.8
2005,2.7,4.7,6.5,12.1,18.0,33.9,64.9,92.5,104.2
2006,3.5,4.4,6.3,10.6,18.9,33.5,66.3,95.7,112.4
2007,,,,,20.3,27.1,52.3,78.4,89.8
2008,7.0,9.2,12.3,14.1,14.7,15.6,30.8,40.0,51.6
2009,5.8,7.9,11.7,15.0,19.9,24.6,34.4,46.5,55.8
2010,5.4,10.9,13.2,21.8,31.0,48.2,,,128.6
2011,,,,,19.4,19.4,,42.0,57.8
2012,17.6,23.1,26.6,31.1,32.6,33.2,42.4,51.8,61.5
2014,9.6,10.9,13.5,18.4,20.8,24.2,35.8,47.8,70.8
2015,4.0,7.6,9.7,14.2,14.7,15.4,27.1,51.1,52.1
