Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1982,3.8,6.0,7.9,13.1,20.7,26.2,26.9,35.2,35.2
1983,3.6,5.0,5.3,5.6,8.5,13.5,20.5,33.7,37.9
1984,9.5,10.6,11.3,12.0,14.7,23.2,33.0,42.9,55.2
1985,8.5,11.6,15.7,21.0,37.1,40.3,40.9,64.6,80.2
1986,7.9,12.3,15.5,23.9,25.3,26.9,43.4,51.1,75.8
1987,10.4,15.5,18.4,29.6,36.5,38.8,39.5,39.5,44.0
1988,4.7,6.9,9.8,10.7,15.5,19.4,32.2,35.6,50.8
1989,6.1,10.1,11.9,16.9,22.7,26.1,35.6,50.4,62.1
1990,6.6,8.7,9.0,12.4,20.2,27.2,36.5,52.4,53.0
1993,4.7,6.9,9.8,11.4,14.4,15.7,21.9,28.8,28.8
1994,11.2,14.1,20.2,20.6,25.8,26.0,43.4,43.8,46.4
1995,10.0,10.0,10.2,17.5,18.0,19.5,25.8,29.5,29.5
1997,6.4,7.7,8.1,9.2,10.5,10.9,,,27.0
1998,7.0,11.5,16.6,26.5,36.7,37.6,38.9,43.6,47.6
1999,11.4,17.3,20.9,23.8,24.0,25.8,33.2,37.3,56.0
