Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1972,3.0,3.6,3.8,4.6,5.6,7.9,10.9,20.1,22.6
1973,5.1,8.6,10.9,13.2,13.2,13.2,13.5,20.6,30.2
1974,5.1,6.6,6.9,7.6,10.4,14.2,18.8,21.3,23.1
1975,1.8,2.0,2.5,4.6,6.6,8.4,12.4,19.6,29.0
1976,2.5,4.6,5.1,5.8,6.3,6.9,9.9,14.0,20.6
1977,1.8,2.0,2.5,2.8,3.8,5.6,9.9,14.0,14.2
1978,2.4,2.4,2.4,3.6,6.4,9.5,16.8,17.8,18.0
1979,4.5,5.5,5.7,6.9,7.2,8.4,15.2,18.8,23.4
1980,1.1,2.4,3.0,5.0,5.8,7.4,10.4,13.7,16.1
1981,,,3.0,5.7,7.9,11.1,13.6,18.2,25.7
1982,1.7,2.3,2.7,3.6,5.5,8.0,12.5,17.0,28.0
1983,,,,,8.6,9.1,11.4,11.7,11.9
1984,6.4,10.3,12.1,12.3,12.3,12.5,18.4,26.5,38.8
1985,,,,,,,,,
1986,2.8,3.6,3.6,3.6,3.9,5.3,10.4,10.6,11.0
1987,1.7,2.6,3.2,3.8,4.9,8.9,11.3,18.4,19.7
1988,3.1,3.7,5.0,7.4,10.3,17.3,21.7,23.9,25.2
1989,4.1,6.6,8.2,9.9,12.6,19.0,31.1,34.6,34.6
1990,3.7,3.9,3.9,4.3,6.9,12.8,23.5,36.4,50.3
