Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1971,0.8,1.0,1.5,2.5,4.6,7.6,10.7,11.2,11.4
1973,1.8,3.0,3.6,3.8,5.6,8.9,13.5,13.5,15.0
1974,1.5,1.5,1.8,3.3,5.3,8.9,17.3,25.7,32.5
1976,1.0,2.0,2.0,3.0,4.8,8.1,14.7,18.0,18.3
1977,1.0,1.3,1.8,3.3,6.1,10.7,17.5,17.8,17.8
1978,1.6,2.0,3.0,5.7,9.0,13.3,32.3,37.1,37.3
1979,1.8,2.5,3.1,3.9,4.9,6.9,15.5,20.0,20.0
1981,0.8,1.4,1.6,3.0,3.4,4.6,6.8,9.0,11.8
1982,0.8,1.3,1.5,2.8,4.1,6.1,12.1,12.5,12.8
1983,,,,,,,,,
1984,1.5,2.6,3.8,7.0,9.6,10.0,21.7,25.8,31.4
1985,1.8,2.2,2.4,4.2,5.2,8.6,12.8,16.8,17.4
1986,1.0,2.0,3.0,6.0,10.2,15.0,25.2,37.2,49.2
1987,1.0,1.4,1.8,2.8,4.8,7.4,10.2,11.0,13.8
1988,0.9,1.7,1.8,3.1,5.0,6.5,14.2,26.2,26.2
1989,2.9,4.2,4.6,5.4,6.8,7.8,14.2,15.4,23.8
1990,1.0,1.7,2.1,3.3,5.6,9.5,18.0,19.4,19.4
1991,1.9,3.3,3.7,5.9,8.1,8.6,9.9,11.8,15.6
1992,0.6,0.9,1.3,1.9,3.4,6.3,14.7,17.0,20.2
2007,1.4,2.0,2.8,4.8,8.2,11.4,23.4,26.4,26.8
2008,2.4,3.2,4.2,7.8,10.6,12.6,21.0,24.6,25.4
2009,1.0,1.4,2.0,3.8,5.8,8.0,16.4,21.6,22.6
2010,0.8,1.6,2.0,3.4,5.6,10.4,15.6,15.6,20.2
2015,1.4,1.6,2.4,2.6,3.8,6.8,9.8,13.6,14.4
2016,1.0,1.8,2.4,4.0,7.8,12.4,20.0,22.0,22.0
2017,1.4,2.2,2.6,3.8,7.2,9.6,20.4,26.2,27.8
