Année,5 min,10 min,15 min,30 min,1 h,2 h,6 h,12 h,24 h
1998,8.8,10.4,11.0,12.0,16.4,19.2,47.8,61.6,80.4
1999,7.2,11.8,14.2,20.6,23.8,24.2,32.0,45.2,54.8
2000,5.8,7.0,7.4,10.6,13.4,16.6,25.8,35.8,37.0
2001,6.2,10.6,13.4,16.4,25.0,34.2,59.2,74.4,77.8
2002,12.0,18.0,19.2,19.4,19.8,20.6,26.0,32.0,40.6
2003,7.0,10.8,14.8,19.4,23.2,23.8,33.8,47.2,48.2
2004,5.6,9.8,11.4,13.8,20.2,24.2,47.6,57.4,60.4
2005,5.8,7.4,9.0,10.8,12.2,15.4,18.8,30.0,49.0
2006,4.0,6.4,6.4,10.2,14.6,15.6,25.4,32.0,42.0
2007,8.8,14.2,18.4,23.8,25.0,34.8,47.0,58.4,65.2
